line,id,speaker,text,ami_label,link,relationship,api_labels,topic,entities
19,21,Programmer,how should i debug,ELICIT-OFFER-OR-SUGGESTION,20,FOL,functionality patterns,ssh_new,
20,22,Apiza,I am unsure.,INFORM,21,UNC,,ssh_new,
21,23,Programmer,what are preconditions for calling ssh_new(),ELICIT-INFORM,,,directives,ssh_new,
22,24,Apiza,There are none.,INFORM,23,POS,directives,ssh_new,
23,25,Programmer,what could cause ssh_new to fail?,ELICIT-INFORM,,,functionality,ssh_new,
24,26,Apiza,I am unsure.,INFORM,25,UNC,,ssh_new,
25,27,Programmer,how does one connect to a server using the libssh library?,ELICIT-INFORM,,,patterns,,
26,28,Apiza,Are you asking about ssh_connect?,ELICIT-INFORM,27,POS,patterns,ssh_connect,
27,29,Programmer,"yes,",INFORM,28,POS,basic,ssh_connect,
27,30,Programmer,what is the function signature of ssh_connect?,ELICIT-INFORM,28,FOL,basic,ssh_connect,
28,31,Apiza,int ssh_connect(ssh_session session),INFORM,30,POS,basic,ssh_connect,
29,32,Programmer,what is the meaning of the return value from ssh_connect,ELICIT-INFORM,31,FOL,functionality,ssh_connect,
30,33,Apiza,"The return value is SSH_OK on success, SSH_ERROR on error. SSH_AGAIN, if the session is in nonblocking mode, and call must be done again.",INFORM,32,POS,functionality,ssh_connect,
31,34,Programmer,What is the integer value of these error codes?,ELICIT-INFORM,33,FOL,basic,ssh_connect,
32,35,Apiza,"SSH_OK is 0, SSH_ERROR is -1, SSH_AGAIN is -2",INFORM,34,POS,basic,ssh_connect,
33,36,Programmer,what could cause SSH_ERROR ?,ELICIT-INFORM,33,FOL,functionality,ssh_connect,
34,37,Apiza,You can get the English error string with ssh_get_error() in order to show the user what went wrong.,SUGGEST,36,PART,patterns,ssh_get_error,
35,38,Programmer,what does ssh_get_error return?,ELICIT-INFORM,37,FOL,functionality,ssh_get_error,
36,39,Apiza,A static string describing the error.,INFORM,38,POS,functionality,ssh_get_error,
37,40,Programmer,what functions does ssh_session have avalible,ELICIT-INFORM,,,structure,ssh_session,
38,41,Apiza,The following are some functions that utilize a ssh_session:\n,INFORM,40,PART,structure,ssh_session,
38,42,Apiza,ssh_event_new\nssh_free\nssh_message_get\nssh_new\nssh_options_copy\nssh_options_get_port,INFORM,41,CONT,structure,ssh_session,
39,43,Programmer,what argument does the ssh_get_error() take?,ELICIT-INFORM,37,FOL,basic,ssh_get_error,
40,44,Apiza,The function signature is const char* ssh_get_error(void *error),INFORM,43,POS,basic,ssh_get_error,
41,45,Programmer,how to authenticate?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
42,46,Apiza,There are many functions associated with authentication. ,INFORM,45,PART,structure,,
42,47,Apiza,Which are you interested in:\n,ELICIT-INFORM,46,FOL,structure,,
42,48,Apiza,ssh_userauth_agent\nssh_userauth_gssapi\nssh_userauth_kbdint\nssh_userauth_kbdint_getanswer\nssh_userauth_kbdint_getinstruction\nssh_userauth_kbdint_getname\nssh_userauth_kbdint_getnanswers\nssh_userauth_kbdint_getnprompts\nssh_userauth_kbdint_getprompt\nssh_userauth_kbdint_setanswer\nssh_userauth_list\nssh_userauth_none\nssh_userauth_password\nssh_userauth_publickey\nssh_userauth_publickey_auto\nssh_userauth_try_publickey,INFORM,47,CONT,structure,,
43,49,Programmer,what is the signature of ssh_userauth_password,ELICIT-INFORM,48,FOL,basic,ssh_userauth_password,
44,50,Apiza,"int ssh_userauth_password\t(ssh_session session, const char * \tusername, const char * \tpassword )",INFORM,49,POS,basic,ssh_userauth_password,
45,51,Programmer,what are the preconditions of ssh_connect() ?,ELICIT-INFORM,,,directives,ssh_connect,
46,52,Apiza,You must have a valid ssh session to connect.,INFORM,51,POS,directives,ssh_connect,
47,53,Programmer,is username the SERVER ?,ELICIT-INFORM,50,FOL,concepts,ssh_userauth_password,
48,54,Apiza,I am unsure.,INFORM,53,UNC,,ssh_userauth_password,
49,55,Programmer,what are the preconditions of ssh_userauth_password ?,ELICIT-INFORM,50,FOL,directives,ssh_userauth_password,
50,56,Apiza,You must have a valid ssh session and the password to authenticate should be in UTF-8.,INFORM,55,POS,directives,ssh_userauth_password,
51,57,Programmer,How do you authenticate the server?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
52,58,Apiza,There are many functions associated with authentication.,INFORM,57,PART,structure,,
52,59,Apiza,Which are you interested in:\n,ELICIT-INFORM,58,FOL,structure,,
52,60,Apiza,ssh_userauth_agent\nssh_userauth_gssapi\nssh_userauth_kbdint\nssh_userauth_kbdint_getanswer\nssh_userauth_kbdint_getinstruction\nssh_userauth_kbdint_getname\nssh_userauth_kbdint_getnanswers\nssh_userauth_kbdint_getnprompts\nssh_userauth_kbdint_getprompt\nssh_userauth_kbdint_setanswer\nssh_userauth_list\nssh_userauth_none\nssh_userauth_password\nssh_userauth_publickey\nssh_userauth_publickey_auto\nssh_userauth_try_publickey,INFORM,59,CONT,structure,,
53,61,Programmer,is ssh_session a struct?,ELICIT-INFORM,,,basic,ssh_session,
54,62,Apiza,yES,INFORM,61,POS,basic,ssh_session,
55,63,Apiza,It is a pointer to a struct.,INFORM,62,CONT,basic,ssh_session,
56,64,Programmer,is there any documentation around the use of ssh_userauth_password ?,ELICIT-INFORM,,,patterns,ssh_userauth_password,
57,65,Apiza,Here is the description of ssh_userauth_password:\n,INFORM,64,POS,functionality directives,ssh_userauth_password,
57,66,Apiza,"Try to authenticate by password.\nThis authentication method is normally disabled on SSHv2 server. You should use keyboard-interactive mode.\nThe 'password' value MUST be encoded UTF-8. It is up to the server how to interpret the password and validate it against the password database. However, if you read the password in some other encoding, you MUST convert the password to UTF-8.",INFORM,65,CONT,functionality directives,ssh_userauth_password,
58,67,Programmer,does ssh_userauth_password block on user input?,ELICIT-INFORM,,,functionality,ssh_userauth_password,
59,68,Apiza,I am unsure.,INFORM,67,UNC,,ssh_userauth_password,
60,69,Programmer,what is the description of ssh_connect ?,ELICIT-INFORM,,,functionality basic,ssh_connect,
61,70,Apiza,Connect to the ssh server.,INFORM,69,POS,functionality,ssh_connect,
62,71,Programmer,what is the description of ssh_userauth_list ?,ELICIT-INFORM,60,FOL,functionality basic,ssh_userauth_list,
63,72,Apiza,Get available authentication methods from the server.\nThis requires the function ssh_userauth_none() to be called before the methods are available. The server MAY return a list of methods that may continue.,INFORM,71,POS,functionality directives,ssh_userauth_list,
64,73,Programmer,describe ssh_userauth_none,ELICIT-INFORM,60,FOL,basic,ssh_userauth_none,
65,74,Apiza,Get available authentication methods from the server.\nThis requires the function ssh_userauth_none() to be called before the methods are available. The server MAY return a list of methods that may continue.,INFORM,73,POS,functionality,ssh_userauth_list,
66,75,Programmer,what is the description of ssh_userauth_none?,ELICIT-INFORM,73,REP,functionality basic,ssh_userauth_none,
67,76,Apiza,"Try to authenticate through the ""none"" method.",INFORM,75,POS,functionality,ssh_userauth_none,
68,77,Programmer,function signature of ssh_userauth_none,ELICIT-INFORM,60,FOL,basic,ssh_userauth_none,
69,78,Apiza,"int ssh_userauth_none(ssh_session session, const char * username)",INFORM,77,POS,basic,ssh_userauth_none,
70,79,Programmer,is what order should ssh_connect and ssh_userauth_password be called ?,ELICIT-OFFER-OR-SUGGESTION,,,directives,ssh_userauth_none ssh_connect,
71,80,Apiza,I am unsure.,INFORM,79,UNC,,ssh_userauth_none ssh_connect,
72,81,Programmer,what could cause an error in ssh_userauth_password,ELICIT-INFORM,,,functionality,ssh_userauth_password,
73,82,Programmer,is there any further information about ssh_userauth_password ?,ELICIT-INFORM,66,FOL,basic,ssh_userauth_password,
74,83,Apiza,Would you like to know what ssh_userauth_password returns?,OFFER,82,FOL,functionality,ssh_userauth_password,
75,84,Programmer,no,ASSESS,83,NEG,functionality,ssh_userauth_password,
76,85,Programmer,how can ssh_userauth_password fail?,ELICIT-INFORM,81,REP,functionality,ssh_userauth_password,
77,86,Apiza,There are a couple different status codes that this function can return:\n,INFORM,85,PART,functionality,ssh_userauth_password,
77,87,Apiza,"SSH_AUTH_ERROR: A serious error happened.\nSSH_AUTH_DENIED: Authentication failed: use another method\nSSH_AUTH_PARTIAL: You've been partially authenticated, you still have to use another method\nSSH_AUTH_SUCCESS: Authentication success\nSSH_AUTH_AGAIN: In nonblocking mode, you've got to call this again later.\n",INFORM,86,CONT,functionality,ssh_userauth_password,
77,88,Apiza,Note\nMost server implementations do not permit changing the username during authentication. The username should only be set with ssh_options_set() only before you connect to the server.,INFORM,87,CONT,functionality,ssh_userauth_password,
78,89,Programmer,function signature of ssh_options_set,ELICIT-INFORM,88,FOL,basic,ssh_userauth_set,
79,90,Apiza,"int ssh_options_set(ssh_session \tsession, enum ssh_options_e type, const void * value)",INFORM,89,POS,basic,ssh_userauth_set,
80,91,Programmer,what are possible values of ssh_options_e ?,ELICIT-INFORM,90,FOL,directives,ssh_userauth_set,
81,92,Apiza,"SSH_OPTIONS_HOST,\n SSH_OPTIONS_PORT,\n SSH_OPTIONS_PORT_STR,\n SSH_OPTIONS_FD,\n SSH_OPTIONS_USER,\n SSH_OPTIONS_SSH_DIR,\n SSH_OPTIONS_IDENTITY,\n SSH_OPTIONS_ADD_IDENTITY,\n SSH_OPTIONS_KNOWNHOSTS,\n SSH_OPTIONS_TIMEOUT,\n SSH_OPTIONS_TIMEOUT_USEC,\n SSH_OPTIONS_SSH1,\n SSH_OPTIONS_SSH2,\n SSH_OPTIONS_LOG_VERBOSITY,\n SSH_OPTIONS_LOG_VERBOSITY_STR,\n SSH_OPTIONS_CIPHERS_C_S,\n SSH_OPTIONS_CIPHERS_S_C,\n SSH_OPTIONS_COMPRESSION_C_S,\n SSH_OPTIONS_COMPRESSION_S_C,\n SSH_OPTIONS_PROXYCOMMAND,\n SSH_OPTIONS_BINDADDR,\n SSH_OPTIONS_STRICTHOSTKEYCHECK,\n SSH_OPTIONS_COMPRESSION,\n SSH_OPTIONS_COMPRESSION_LEVEL",INFORM,91,POS,directives,ssh_userauth_set,
82,93,Programmer,what is documentation of SSH_OPTIONS_IDENTITY ?,ELICIT-INFORM,92,FOL,basic,,
83,94,Apiza,I am unsure.,INFORM,93,UNC,,,
84,95,Programmer,documentation for ssh_options_set,ELICIT-INFORM,,,basic,ssh_options_set,
85,96,Apiza,This function can set all possible ssh options.,INFORM,95,PART,functionality,ssh_options_set,
86,97,Programmer,how can ssh_options_set fail?,ELICIT-INFORM,,,functionality,ssh_options_set,
87,98,Apiza,This function returns a value of &lt; 0 upon failure.,INFORM,97,POS,functionality,ssh_options_set,
88,99,Programmer,error codes for ssh_options_set ?,ELICIT-INFORM,,,functionality,ssh_options_set,
89,100,Apiza,I am unsure.,INFORM,99,UNC,,ssh_options_set,
90,101,Programmer,description for ssh_options_set ?,ELICIT-INFORM,,,basic,ssh_options_set,
91,102,Programmer,ssh_options_set preconditions ?,ELICIT-INFORM,,,directives,ssh_options_set,
92,103,Apiza,This function can set all possible ssh options.,INFORM,101,POS,functionality,ssh_options_set,
93,104,Programmer,ssh_options_set preconditions?,ELICIT-INFORM,102,REP,directives,ssh_options_set,
94,105,Apiza,Would you like to know more about the parameters of this function?,OFFER,,,functionality,ssh_options_set,
95,106,Programmer,yes,ASSESS,105,POS,functionality,ssh_options_set,
96,107,Apiza,session: An allocated SSH session structure.\ntype: The option type to set. This could be one of the following:\nSSH_OPTIONS_HOST: The hostname or ip address to connect to (const char *).\nSSH_OPTIONS_PORT: The port to connect to (unsigned int).\nSSH_OPTIONS_PORT_STR: The port to connect to (const char *).\nSSH_OPTIONS_FD: The file descriptor to use (socket_t).,INFORM,105,CONT,functionality,ssh_options_set,
97,108,Apiza,"If you wish to open the socket yourself for a reason or another, set the file descriptor. Don't forget to set the hostname as the hostname is used as a key in the known_host mechanism.\nSSH_OPTIONS_BINDADDR: The address to bind the client to (const char *).\nSSH_OPTIONS_USER: The username for authentication (const char *).\n\nIf the value is NULL, the username is set to the default username.\nSSH_OPTIONS_SSH_DIR: Set the ssh directory (const char *,format string).\n\nIf the value is NULL, the directory is set to the default ssh directory.",INFORM,107,CONT,functionality,ssh_options_set,
98,109,Apiza,"The ssh directory is used for files like known_hosts and identity (private and public key). It may include ""%s"" which will be replaced by the user home directory.\nSSH_OPTIONS_KNOWNHOSTS: Set the known hosts file name (const char *,format string).\n\nIf the value is NULL, the directory is set to the default known hosts file, normally ~/.ssh/known_hosts.\n\nThe known hosts file is used to certify remote hosts are genuine. It may include ""%d"" which will be replaced by the user home directory.\nSSH_OPTIONS_GLOBAL_KNOWNHOSTS: Set the global known hosts file name (const char *,format string).\n\nIf the value is NULL, the directory is set to the default global known hosts file, normally /etc/ssh/ssh_known_hosts.",INFORM,108,CONT,functionality,ssh_options_set,
99,110,Apiza,"The known hosts file is used to certify remote hosts are genuine.\nSSH_OPTIONS_ADD_IDENTITY (or SSH_OPTIONS_IDENTITY): Add a new identity file (const char *, format string) to the identity list.\n\nBy default identity, id_dsa and id_rsa are checked.\n\nThe identity used to authenticate with public key will be prepended to the list. It may include ""%s"" which will be replaced by the user home directory.\nSSH_OPTIONS_TIMEOUT: Set a timeout for the connection in seconds (long).\nSSH_OPTIONS_TIMEOUT_USEC: Set a timeout for the connection in micro seconds (long).\nSSH_OPTIONS_SSH1: Allow or deny the connection to SSH1 servers (int, 0 is false).\nSSH_OPTIONS_SSH2: Allow or deny the connection to SSH2 servers (int, 0 is false).\nSSH_OPTIONS_LOG_VERBOSITY: Set the session logging verbosity (int).",INFORM,109,CONT,functionality,ssh_options_set,
