line,id,speaker,text,ami_label,link,relationship,api_labels,topic,entities
40,68,Apiza,It appears SSH_KNOWN_HOSTS_OK may be deprecated. ,info-extra,66,FOL,environment,,
40,69,Apiza,"In libssh.h, I was able to find the following:\n\n",info-extra,66,FOL,structure,,
40,70,Apiza,"enum ssh_server_known_e {\n\tSSH_SERVER_ERROR=-1,\n\tSSH_SERVER_NOT_KNOWN=0,\n\tSSH_SERVER_KNOWN_OK,\n\tSSH_SERVER_KNOWN_CHANGED,\n\tSSH_SERVER_FOUND_OTHER,\n\tSSH_SERVER_FILE_NOT_FOUND\n};\n\n",info-extra,69,CONT,structure basic,ssh_server_known_e,
40,71,Apiza,This enum may serve the same purpose in the most up-to-date version of the library.,info-extra,70,CONT,structure environment,ssh_server_known_e,
41,72,Programmer,header file of ssh_session_is_known_server,eli-info,,,structure basic,ssh_session_is_known_server,
42,73,Apiza,"I found ssh_session_is_known_server in several examples, ",sugg-info-extra,72,PART,structure,ssh_session_is_known_server,
42,74,Apiza,but it appears to be deprecated in the current library. ,sugg-info-extra,73,CONT,environment,ssh_session_is_known_server,
42,75,Apiza,The function int ssh_is_server_known\t(ssh_session \tsession) is the up-to-date version of that function.\n\n,sugg-info-extra,73,FOL,environment,ssh_is_server_known,
42,76,Apiza,Description\nCheck if the server is known.\nChecks the user's known host file for a previous connection to the current server.\n\n,sugg-info-extra,75,CONT,functionality,ssh_is_server_known,
42,77,Apiza,Parameters\nsession: The SSH session to use.\n\n,sugg-info-extra,76,CONT,basic,ssh_is_server_known,
42,78,Apiza,Returns\nSSH_SERVER_KNOWN_OK: The server is known and has not changed.\nSSH_SERVER_KNOWN_CHANGED: The server key has changed. Either you are under attack or the administrator changed the key. You HAVE to warn the user about a possible attack.\nSSH_SERVER_FOUND_OTHER: The server gave use a key of a type while we had an other type recorded. It is a possible attack.\nSSH_SERVER_NOT_KNOWN: The server is unknown. User should confirm the MD5 is correct.\nSSH_SERVER_FILE_NOT_FOUND: The known host file does not exist. The host is thus unknown. File will be created if host key is accepted.\nSSH_SERVER_ERROR: Some error happened.,sugg-info-extra,77,CONT,functionality,ssh_is_server_known,
43,79,Programmer,ssh_is_server_known example code,eli-info,75,FOL,examples,ssh_is_server_known,
44,80,Apiza,The function ssh_is_server_known should work something like this:\n\n,info,79,POS,examples,ssh_is_server_known,
44,81,Apiza,int rc = ssh_is_server_known(session);\nif(rc!=SSH_SERVER_KNOWN_OK){\n return -1;\n},info,80,CONT,examples,ssh_is_server_known,
45,82,Programmer,verify ssh server example code,eli-sugg,,,examples,,
46,83,Apiza,"The code snippet above should ""check that the server you just connected to is known and safe to use.""\n\n",info,82,PART,patterns,ssh_is_server_known,
46,84,Apiza,The session variable must first be initialized and connected to the server.,info,83,CONT,directives,ssh_is_server_known,
47,85,Programmer,get ssh public key functions,eli-sugg-all,,,structure,,
48,86,Apiza,There are 21 public key functions:\n\n,sugg-all,85,POS,structure,,
48,87,Apiza,ssh_key_clean\nssh_key_cmp\nssh_key_free\nssh_key_is_private\nssh_key_is_public\nssh_key_new\nssh_key_type\nssh_key_type_from_name\nssh_key_type_to_char\nssh_pki_copy_cert_to_privkey\nssh_pki_export_privkey_file\nssh_pki_export_privkey_to_pubkey\nssh_pki_export_pubkey_base64\nssh_pki_generate\nssh_pki_import_cert_base64\nssh_pki_import_cert_file\nssh_pki_import_privkey_base64\nssh_pki_import_privkey_file\nssh_pki_import_pubkey_base64\nssh_pki_import_pubkey_file\nssh_pki_key_ecdsa_name,sugg-all,86,CONT,structure,,
49,88,Programmer,how to get ssh public key from host,eli-sugg,,,patterns,,
50,89,Apiza,"There are also the functions related to ""public key"" in the ssh_session module:\n\n",sugg-all,88,PART,structure,,
50,90,Apiza,ssh_get_publickey\nssh_get_publickey_hash\nssh_get_server_publickey,sugg-all,89,CONT,structure,,
51,91,Programmer,ssh_get_publickey example code,eli-info,90,FOL,examples,ssh_get_publickey,
52,92,Apiza,"I couldn't find any examples for\n\nint ssh_get_publickey\t(\tssh_session \tsession,\nssh_key * \tkey\n)\n\nand the documentation is limited.",sugg-info-all,91,UNC,basic,ssh_get_publickey,
52,93,Apiza,There is documentation for the related function:\n\n,sugg-info-all,92,FOL,,ssh_get_publickey_hash,
52,94,Apiza,"int ssh_get_publickey_hash\t(\tconst ssh_key \tkey,\nenum ssh_publickey_hash_type \ttype,\nunsigned char ** \thash,\nsize_t * \thlen\n)\n\n",sugg-info-all,93,CONT,basic,ssh_get_publickey_hash,
52,95,Apiza,Description\nAllocates a buffer with the hash of the public key.\nThis function allows you to get a hash of the public key. You can then print this hash in a human-readable form to the user so that he is able to verify it. Use ssh_get_hexa() or ssh_print_hexa() to display it.\n\n,sugg-info-all,94,CONT,functionality purpose patterns,ssh_get_publickey_hash,
52,96,Apiza,Parameters\nkey: The public key to create the hash for.\ntype: The type of the hash you want.\nhash: A pointer to store the allocated buffer. It can be freed using ssh_clean_pubkey_hash().\nhlen: The length of the hash.\n\n,sugg-info-all,95,CONT,functionality,ssh_get_publickey_hash,
52,97,Apiza,"Returns\n0 on success, -1 if an error occured.\n\n",sugg-info-all,96,CONT,functionality,ssh_get_publickey_hash,
52,98,Apiza,See also\nssh_is_server_known()\nssh_get_hexa()\nssh_print_hexa()\nssh_clean_pubkey_hash(),sugg-info-all,97,CONT,,ssh_get_publickey_hash,
53,99,Apiza,As well as\n,sugg-info-all,98,CONT,,ssh_get_server_publickey,
53,100,Apiza,"int ssh_get_server_publickey\t(\tssh_session \tsession,\nssh_key * \tkey\n)\n\n",sugg-info-all,99,CONT,basic,ssh_get_server_publickey,
53,101,Apiza,Description\nGet the server public key from a session.\n\n,sugg-info-all,100,CONT,basic,ssh_get_server_publickey,
53,102,Apiza,Parameters\nsession: The session to get the key from.\n[out]: key: A pointer to store the allocated key. You need to free the key.\n\n,sugg-info-all,101,CONT,functionality directives,ssh_get_server_publickey,
53,103,Apiza,"Returns\nSSH_OK on success, SSH_ERROR on errror.\n\n",sugg-info-all,102,CONT,functionality,ssh_get_server_publickey,
53,104,Apiza,See also\nssh_key_free(),sugg-info-all,103,CONT,functionality directives basic,ssh_get_server_publickey,
54,105,Programmer,example code of ssh connection authentication,eli-info,,,examples,,
55,106,Programmer,ssh authentication example,eli-info,,,examples,,
