line,id,speaker,text,ami_label,link,relationship,api_labels,topic,entities
10,21,Apiza,"```\nstruct ssh_session_struct {\n struct error_struct error;\n struct ssh_socket_struct *socket;\n char *serverbanner;\n char *clientbanner;\n int protoversion;\n int server;\n int client;\n int openssh;\n uint32_t send_seq;\n uint32_t recv_seq;\n/* status flags */\n int closed;\n int closed_by_except;\n\n int connected;\n /* !=0 when the user got a session handle */\n int alive;\n /* two previous are deprecated */\n /* int auth_service_asked; */\n\n /* session flags (SSH_SESSION_FLAG_*) */\n int flags;\n\n ssh_string banner; /* that's the issue banner from\n the server */\n char *discon_msg; /* disconnect message from\n the remote host */\n ssh_buffer in_buffer;\n PACKET in_packet;\n ssh_buffer out_buffer;\n\n /* the states are used by the nonblocking stuff to remember */\n /* where it was before being interrupted */\n enum ssh_pending_call_e pending_call_state;\n enum ssh_session_state_e session_state;\n int packet_state;\n enum ssh_dh_state_e dh_handshake_state;\n enum ssh_auth_service_state_e auth_service_state;\n enum ssh_auth_state_e auth_state;\n enum ssh_channel_request_state_e global_req_state;\n ssh_string dh_server_signature; /* information used by dh_handshake. */\n KEX server_kex;\n KEX client_kex;\n ssh_buffer in_hashbuf;\n ssh_buffer out_hashbuf;\n struct ssh_crypto_struct *current_crypto;\n struct ssh_crypto_struct *next_crypto; /* next_crypto is going to be used after a SSH2_MSG_NEWKEYS */\n\n ssh_channel channels; /* linked list of channels */\n int maxchannel;\n int exec_channel_opened; /* version 1 only. more\n info in channels1.c */\n ssh_agent agent; /* ssh agent */\n\n/* keyb interactive data */\n struct ssh_kbdint_struct *kbdint;\n int version; /* 1 or 2 */\n /* server host keys */\n ssh_private_key rsa_key;\n ssh_private_key dsa_key;\n /* auths accepted by server */\n int auth_methods;\n int hostkeys; /* contains type of host key wanted by client, in server impl */\n struct ssh_list *ssh_message_list; /* list of delayed SSH messages */\n int (*ssh_message_callback)( struct ssh_session_struct *session, ssh_message msg, void *userdata);\n void *ssh_message_callback_data;\n int log_verbosity; /*cached copy of the option structure */\n int log_indent; /* indentation level in enter_function logs */\n\n void (*ssh_connection_callback)( struct ssh_session_struct *session);\n ssh_callbacks callbacks; /* Callbacks to user functions */\n struct ssh_packet_callbacks_struct default_packet_callbacks;\n struct ssh_list *packet_callbacks;\n struct ssh_socket_callbacks_struct socket_callbacks;\n ssh_poll_ctx default_poll_ctx;\n /* options */\n#ifdef WITH_PCAP\n ssh_pcap_context pcap_ctx; /* pcap debugging context */\n#endif\n char *username;\n char *host;\n char *bindaddr; /* bind the client to an ip addr */\n char *xbanner; /* TODO: looks like it is not needed */\n struct ssh_list *identity;\n char *sshdir;\n char *knownhosts;\n char *wanted_methods[10];\n char compressionlevel;\n unsigned long timeout; /* seconds */\n unsigned long timeout_usec;\n unsigned int port;\n socket_t fd;\n int ssh2;\n int ssh1;\n int StrictHostKeyChecking;\n char *ProxyCommand;\n};\n\n```",info-all,20,CONT,structure basic,ssh_session_struct,
11,22,Programmer,how can I authenticate the server after I have created it,eli-sugg,,,patterns,,
12,23,Apiza,Here is a function that might help:\n\n,sugg-info-all,22,POS,patterns,ssh_channel_open_auth_agent,
12,24,Apiza,```\nint ssh_channel_open_auth_agent\t(\tssh_channel \tchannel\t)\n\n,sugg-info-all,23,CONT,basic,ssh_channel_open_auth_agent,
12,25,Apiza,Description\nOpen an agent authentication forwarding channel.\nThis type of channel can be opened by a server towards a client in order to provide SSH-Agent services to the server-side process. This channel can only be opened if the client claimed support by sending a channel request beforehand.\n\n,sugg-info-all,24,CONT,functionality purpose,ssh_channel_open_auth_agent,
12,26,Apiza,Parameters\nchannel: An allocated channel.\n\n,sugg-info-all,25,CONT,basic,ssh_channel_open_auth_agent,
12,27,Apiza,"Returns\nSSH_OK on success, SSH_ERROR if an error occurred, SSH_AGAIN if in nonblocking mode and call has to be done again.\n\n",sugg-info-all,26,CONT,functionality,ssh_channel_open_auth_agent,
12,28,Apiza,See also\nssh_channel_open_forward()\n\n\n```,sugg-info-all,27,CONT,,ssh_channel_open_auth_agent,
13,29,Programmer,how can I report errors with this library,eli-sugg,,,patterns,,
14,30,Apiza,Here is a function that might help:\n\n,sugg-info-all,29,POS,patterns,ssh_get_error,
14,31,Apiza,```\nconst char* ssh_get_error\t(\tvoid * \terror\t)\n\n,sugg-info-all,30,CONT,basic,ssh_get_error,
14,32,Apiza,Description\nRetrieve the error text message from the last error.\n\n,sugg-info-all,31,CONT,functionality,ssh_get_error,
14,33,Apiza,Parameters\nerror: An ssh_session or ssh_bind.\n\n,sugg-info-all,32,CONT,basic,ssh_get_error,
14,34,Apiza,Returns\nA static string describing the error.\n\n\n```,sugg-info-all,33,CONT,functionality,ssh_get_error,
15,35,Programmer,can you show me the ssh_channel documentation,eli-info-related-all,,,basic,ssh_channel,
16,36,Apiza,Here is a struct definition that might help:\n\n,info-all,35,POS,structure basic,ssh_channel_struct,
16,37,Apiza,```\nstruct ssh_channel_struct {\n struct ssh_channel_struct *prev;\n struct ssh_channel_struct *next;\n ssh_session session; /* SSH_SESSION pointer */\n uint32_t local_channel;\n uint32_t local_window;\n int local_eof;\n uint32_t local_maxpacket;\n\n uint32_t remote_channel;\n uint32_t remote_window;\n int remote_eof; /* end of file received */\n uint32_t remote_maxpacket;\n enum ssh_channel_state_e state;\n int delayed_close;\n ssh_buffer stdout_buffer;\n ssh_buffer stderr_buffer;\n void *userarg;\n int version;\n int blocking;\n int exit_status;\n enum ssh_channel_request_state_e request_state;\n ssh_channel_callbacks callbacks;\n};\n\n\n```,info-all,36,CONT,structure basic,ssh_channel_struct,
17,38,Programmer,how can I get a channel from a session?,eli-sugg,,,patterns,ssh_channel ssh_session,
18,39,Apiza,Here is a function that might help:\n\n,sugg-info-all,38,POS,patterns,ssh_channel ssh_session ssh_channel_get_session,
18,40,Apiza,```\nssh_session ssh_channel_get_session\t(\tssh_channel \tchannel\t)\n\n,sugg-info-all,39,CONT,basic,ssh_channel_get_session,
18,41,Apiza,Description\nRecover the session in which belongs a channel.\n\n,sugg-info-all,40,CONT,functionality,ssh_channel_get_session,
18,42,Apiza,Parameters\nchannel: The channel to recover the session from.\n\n,sugg-info-all,41,CONT,basic,ssh_channel_get_session,
18,43,Apiza,Returns\nThe session pointer.\n\n\n``,sugg-info-all,42,CONT,basic,ssh_channel_get_session,
19,44,Programmer,how can I authenticate the user to the server,eli-sugg,,,patterns,,
20,45,Apiza,Here is a function that might help:\n\n,sugg-info-all,44,POS,patterns,ssh_userauth_none,
20,46,Apiza,"```\nint ssh_userauth_none\t(\tssh_session \tsession,\nconst char * \tusername \n)\n\n",sugg-info-all,45,CONT,basic,ssh_userauth_none,
20,47,Apiza,"Description\nTry to authenticate through the ""none"" method.\n\n",sugg-info-all,46,CONT,functionality,ssh_userauth_none,
20,48,Apiza,"Parameters\nsession: The ssh session to use.\nusername: The username, this SHOULD be NULL.\n\n",sugg-info-all,47,CONT,functionality directives,ssh_userauth_none,
20,49,Apiza,"Returns\nSSH_AUTH_ERROR: A serious error happened.\nSSH_AUTH_DENIED: Authentication failed: use another method\nSSH_AUTH_PARTIAL: You\'ve been partially authenticated, you still have to use another method\nSSH_AUTH_SUCCESS: Authentication success\nSSH_AUTH_AGAIN: In nonblocking mode, you\'ve got to call this again later.\n",sugg-info-all,48,CONT,functionality,ssh_userauth_none,
20,50,Apiza,Note\nMost server implementations do not permit changing the username during authentication. The username should only be set with ssh_options_set() only before you connect to the server.\n\n\n```,sugg-info-all,49,CONT,functionality directives,ssh_userauth_none,
21,51,Programmer,Apiza I am running into this error when attempting to use the ssh_get_error method error: expected expression before 'ssh_session',error,31,FOL,functionality,ssh_get_error,
21,52,Programmer,do you know how to help me with that error?,error,51,CONT,functionality,ssh_get_error,
22,53,Apiza,I'm not sure how to help with that.,give-up,52,UNC,,,
22,54,Apiza,Sorry!,give-up,53,CONT,,,
23,55,Programmer,Do you have any additional information on the ssh_get_error function,eli-info-all,31,FOL,basic,ssh_get_error,
24,56,Apiza,Here is the complete documentation for `ssh_get_error`:\n\n,info-all,55,POS,,ssh_get_error,
24,57,Apiza,```\nconst char* ssh_get_error\t(\tvoid * \terror\t)\n\n,info-all,56,CONT,basic,ssh_get_error,
24,58,Apiza,Description\nRetrieve the error text message from the last error.\n\n,info-all,57,CONT,functionality,ssh_get_error,
24,59,Apiza,Parameters\nerror: An ssh_session or ssh_bind.\n\n,info-all,58,CONT,basic,ssh_get_error,
24,60,Apiza,Returns\nA static string describing the error.\n\n```\n\n,info-all,59,CONT,functionality,ssh_get_error,
24,61,Apiza,There is also a related function `ssh_get_error_code`:\n\n,sugg-next-info-all,60,FOL,structure,ssh_get_error_code,
24,62,Apiza,```\nint ssh_get_error_code\t(\tvoid * \terror\t)\n\n,sugg-next-info-all,61,CONT,basic,ssh_get_error_code,
24,63,Apiza,Description\nRetrieve the error code from the last error.\n\n,sugg-next-info-all,62,CONT,functionality,ssh_get_error_code,
24,64,Apiza,Parameters\nerror: An ssh_session or ssh_bind.\n\n,sugg-next-info-all,63,CONT,basic,ssh_get_error_code,
24,65,Apiza,Returns\nSSH_NO_ERROR No error occurred\nSSH_REQUEST_DENIED The last request was denied but situation is recoverable\nSSH_FATAL A fatal error occurred. This could be an unexpected disconnection\nOther error codes are internal but can be considered same than SSH_FATAL.\n```,sugg-next-info-all,64,CONT,functionality,ssh_get_error_code,
25,66,Programmer,how can I open a new ssh_channel,eli-sugg,,,patterns,ssh_channel,
26,67,Apiza,Here is a function that might help:\n\n,sugg-info-all,66,POS,patterns,ssh_channel ssh_channel_new,
26,68,Apiza,```\nssh_channel ssh_channel_new\t(\tssh_session \tsession\t)\n\n,sugg-info-all,67,CONT,basic,ssh_channel_new,
26,69,Apiza,Description\nAllocate a new channel.\n\n,sugg-info-all,68,CONT,basic,ssh_channel_new,
26,70,Apiza,Parameters\nsession: The ssh session to use.\n\n,sugg-info-all,69,CONT,basic,ssh_channel_new,
26,71,Apiza,"Returns\nA pointer to a newly allocated channel, NULL on error.\n\n```",sugg-info-all,70,CONT,functionality,ssh_channel_new,
27,72,Programmer,how do I excecute the who command on the open channel,eli-sugg,,,patterns,ssh_channel,
28,73,Apiza,Here is a function that might help:\n\n,sugg-info-all,72,POS,patterns,ssh_channel ssh_channel_request_exec,
28,74,Apiza,"```\nint ssh_channel_request_exec\t(\tssh_channel \tchannel,\nconst char * \tcmd \n)\n\n",sugg-info-all,73,CONT,basic,ssh_channel_request_exec,
28,75,Apiza,Description\nRun a shell command without an interactive shell.\nThis is similar to \'sh -c command\'.\n\n,sugg-info-all,74,CONT,functionality,ssh_channel_request_exec,
28,76,Apiza,"Parameters\nchannel: The channel to execute the command.\ncmd: The command to execute (e.g. ""ls ~/ -al | grep -i reports"").\n\n",sugg-info-all,75,CONT,functionality examples,ssh_channel_request_exec,
28,77,Apiza,"Returns\nSSH_OK on success, SSH_ERROR if an error occurred, SSH_AGAIN if in nonblocking mode and call has to be done again.\n",sugg-info-all,76,CONT,functionality,ssh_channel_request_exec,
28,78,Apiza,"Example:\n\nrc = channel_request_exec(channel, ""ps aux"");\nif (rc &gt; 0) {\n return -1;\n}\nwhile ((rc = channel_read(channel, buffer, sizeof(buffer), 0)) &gt; 0) {\n if (fwrite(buffer, 1, rc, stdout) != (unsigned int) rc) {\n return -1;\n }\n}\n\nSee also\nssh_channel_request_shell()\n\n\n\n```",sugg-info-all,77,CONT,examples,ssh_channel_request_exec,
29,79,Programmer,how do I close a channel,eli-sugg,,,patterns,ssh_channel,
30,80,Apiza,Here is a function that might help:\n\n,sugg-info-all,79,POS,patterns,ssh_channel ssh_channel_close,
30,81,Apiza,```\nint ssh_channel_close\t(\tssh_channel \tchannel\t)\n\n,sugg-info-all,80,CONT,basic,ssh_channel_close,
30,82,Apiza,Description\nClose a channel.\nThis sends an end of file and then closes the channel. You won't be able to recover any data the server was going to send or was in buffers.\n\n,sugg-info-all,81,CONT,functionality,ssh_channel_close,
30,83,Apiza,Parameters\nchannel: The channel to close.\n\n,sugg-info-all,82,CONT,basic,ssh_channel_close,
30,84,Apiza,"Returns\nSSH_OK on success, SSH_ERROR if an error occurred.\n\n",sugg-info-all,83,CONT,functionality,ssh_channel_close,
30,85,Apiza,See also\nssh_channel_free()\nssh_channel_is_eof()\n\n\n```,sugg-info-all,84,CONT,,ssh_channel_close,
31,86,Programmer,apiza can you show me ssh_channel_free() and ssh_channel_is_eof(),eli-info-related-all,85,FOL,basic,ssh_channel_free ssh_channel_is_eof,
32,87,Apiza,Here is the documentation for those functions:\n\n,info-all,86,POS,,ssh_channel_free ssh_channel_is_eof,
32,88,Apiza,```\nvoid ssh_channel_free\t(\tssh_channel \tchannel\t)\n\n,info-all,87,CONT,basic,ssh_channel_free,
32,89,Apiza,Description\nClose and free a channel.\n\n,info-all,88,CONT,functionality basic,ssh_channel_free,
32,90,Apiza,Parameters\nchannel: The channel to free.\n\n\n,info-all,89,CONT,basic,ssh_channel_free,
32,91,Apiza,```\n\n```\nint ssh_channel_is_eof\t(\tssh_channel \tchannel\t)\n\n,info-all,90,CONT,basic,ssh_channel_is_eof,
32,92,Apiza,Description\nCheck if remote has sent an EOF.\n\n,info-all,91,CONT,functionality,ssh_channel_is_eof,
32,93,Apiza,Parameters\nchannel: The channel to check.\n\n,info-all,92,CONT,basic,ssh_channel_is_eof,
32,94,Apiza,"Returns\n0 if there is no EOF, nonzero otherwise.\n\n```",info-all,93,CONT,functionality,ssh_channel_is_eof,
33,95,Programmer,how can I send the eof,eli-sugg,,,patterns,,
34,96,Apiza,Here is a function that might help:\n\n,sugg-info-all,95,POS,patterns,ssh_channel_is_eof,
34,97,Apiza,```\nint ssh_channel_send_eof\t(\tssh_channel \tchannel\t)\n\n,sugg-info-all,96,CONT,basic,ssh_channel_is_eof,
34,98,Apiza,Description\nSend an end of file on the channel.\nThis doesn't close the channel. You may still read from it but not write.\n\n,sugg-info-all,97,CONT,functionality,ssh_channel_is_eof,
34,99,Apiza,Parameters\nchannel: The channel to send the eof to.\n\n,sugg-info-all,98,CONT,functionality,ssh_channel_is_eof,
34,100,Apiza,"Returns\nSSH_OK on success, SSH_ERROR if an error occurred.\n",sugg-info-all,99,CONT,functionality,ssh_channel_is_eof,
34,101,Apiza,"Example:\n\nrc = ssh_channel_send_eof(channel);\nif (rc == SSH_ERROR) {\n return -1;\n}\nwhile(!ssh_channel_is_eof(channel)) {\n rc = ssh_channel_read(channel, buf, sizeof(buf), 0);\n if (rc == SSH_ERROR) {\n return -1;\n }\n}\nssh_channel_close(channel);\n\n",sugg-info-all,100,CONT,examples,ssh_channel_is_eof,
34,102,Apiza,See also\nssh_channel_close()\nssh_channel_free()\nssh_channel_is_eof()\n\n\n```,sugg-info-all,101,CONT,,ssh_channel_is_eof,
35,103,Programmer,how can I create and initialize a new sftp_session,eli-sugg,,,patterns,sftp_session,
36,104,Apiza,Here is a function that might help:\n\n,sugg-info-all,103,POS,patterns,sftp_session sftp_new,
36,105,Apiza,```\nsftp_session sftp_new\t(\tssh_session \tsession\t)\n\n,sugg-info-all,104,CONT,basic,sftp_new,
36,106,Apiza,Description\nStart a new sftp session.\n\n,sugg-info-all,105,CONT,basic,sftp_new,
36,107,Apiza,Parameters\nsession: The ssh session to use.\n\n,sugg-info-all,106,CONT,basic,sftp_new,
36,108,Apiza,Returns\nA new sftp session or NULL on error.\n\n,sugg-info-all,107,CONT,functionality,sftp_new,
36,109,Apiza,See also\nsftp_free()\n\n\n```,sugg-info-all,108,CONT,,sftp_new,
37,110,Programmer,where is buffer defined for the ssh_channel_request_exec function,eli-info,74,FOL,structure,ssh_channel_request_exec_function,
38,111,Programmer,how can I create a new direction on the remote host,eli-sugg,,,patterns,,
39,112,Programmer,can I see the ssh_channel_read function,eli-info-all,101,FOL,basic structure,ssh_channel_read,
40,113,Apiza,Here is a struct definition that might help:\n\n,info,110,POS,basic structure,ssh_buffer_struct,
40,114,Apiza,```\nstruct ssh_buffer_struct {\n char *data;\n uint32_t used;\n uint32_t allocated;\n uint32_t pos;\n};\n\n```,info,113,CONT,basic structure,ssh_buffer_struct,
41,115,Apiza,Here is the documentation for `ssh_channel_read`:\n\n,info-all,114,CONT,,ssh_channel_read,
41,116,Apiza,"```\nint ssh_channel_read\t(\tssh_channel \tchannel,\nvoid * \tdest,\nuint32_t \tcount,\nint \tis_stderr \n)\n\n",info-all,115,CONT,basic,ssh_channel_read,
41,117,Apiza,Description\nReads data from a channel.\n\n,info-all,116,CONT,basic,ssh_channel_read,
41,118,Apiza,Parameters\nchannel: The channel to read from.\ndest: The destination buffer which will get the data.\ncount: The count of bytes to be read.\nis_stderr: A boolean value to mark reading from the stderr flow.\n\n,info-all,117,CONT,functionality,ssh_channel_read,
41,119,Apiza,"Returns\nThe number of bytes read, 0 on end of file or SSH_ERROR on error. In nonblocking mode it Can return 0 if no data is available or SSH_AGAIN.\n\n\n```",info-all,118,CONT,functionality,ssh_channel_read,
42,120,Programmer,how can I declare a destination buffer for the read function,eli-info,116,FOL,patterns,ssh_channel_read,
43,121,Programmer,how can I create a new directory on the remote host,eli-sugg,,,patterns,,
44,122,Apiza,Here is a function that might help:\n\n,sugg-info-all,120,POS,patterns,ssh_buffer_new,
44,123,Apiza,```\nstruct ssh_buffer_struct* ssh_buffer_new\t(\tvoid \t\t)\n\n,sugg-info-all,122,CONT,basic,ssh_buffer_new,
44,124,Apiza,Description\nCreate a new SSH buffer.\n\n\n\n,sugg-info-all,123,CONT,basic,ssh_buffer_new,
44,125,Apiza,"Returns\nA newly initialized SSH buffer, NULL on error.\n\n\n```",sugg-info-all,124,CONT,functionality,ssh_buffer_new,
45,126,Apiza,Here is a function that might help:\n\n,sugg-info-all,121,POS,patterns,sftp_mkdir,
45,127,Apiza,"```\nint sftp_mkdir\t(\tsftp_session \tsftp,\nconst char * \tdirectory,\nmode_t \tmode \n)\n\n",sugg-info-all,126,CONT,basic,sftp_mkdir,
45,128,Apiza,Description\nCreate a directory.\n\n,sugg-info-all,127,CONT,basic,sftp_mkdir,
45,129,Apiza,Parameters\nsftp: The sftp session handle.\ndirectory: The directory to create.\nmode: Specifies the permissions to use. It is modified by the process's umask in the usual way: The permissions of the created file are (mode &amp; ~umask)\n\n,sugg-info-all,128,CONT,functionality,sftp_mkdir,
45,130,Apiza,"Returns\n0 on success, &lt; 0 on error with ssh and sftp error set.\n\n",sugg-info-all,129,CONT,functionality,sftp_mkdir,
45,131,Apiza,See also\nsftp_get_error()\n\n\n```,sugg-info-all,130,CONT,,sftp_mkdir,
46,132,Programmer,can you show me the definition of mode_t,eli-info-related,127,FOL,basic,mode_t,
47,133,Programmer,can you show me how to write to a file,eli-sugg,,,patterns,,
48,134,Apiza,Here is the definition of `mode_t`:\n\n,info,132,POS,basic,mode_t,
48,135,Apiza,```\ntypedef int mode_t;\n```,info,134,CONT,basic,mode_t,
49,136,Apiza,Here is a function that might help:\n\n,sugg-info-all,133,POS,patterns,,
49,137,Apiza,"```\nssize_t sftp_write\t(\tsftp_file \tfile,\nconst void * \tbuf,\nsize_t \tcount \n)\n\n",sugg-info-all,136,CONT,basic,sftp_write,
49,138,Apiza,Description\nWrite to a file using an opened sftp file handle.\n\n,sugg-info-all,137,CONT,functionality,sftp_write,
49,139,Apiza,Parameters\nfile: Open sftp file handle to write to.\nbuf: Pointer to buffer to write data.\ncount: Size of buffer in bytes.\n\n,sugg-info-all,138,CONT,functionality,sftp_write,
49,140,Apiza,"Returns\nNumber of bytes written, &lt; 0 on error with ssh and sftp error set.\n\n",sugg-info-all,139,CONT,functionality,sftp_write,
49,141,Apiza,See also\nsftp_open()\nsftp_read()\nsftp_close()\n\n\n```,sugg-info-all,140,CONT,,sftp_write,
50,142,Programmer,how do I create a file,eli-sugg,,,patterns,,
51,143,Apiza,Here is a function that might help:\n\n,sugg-info-all,142,POS,patterns,sftp_open,
51,144,Apiza,"```\nsftp_file sftp_open\t(\tsftp_session \tsession,\nconst char * \tfile,\nint \taccesstype,\nmode_t \tmode \n)\n\n",sugg-info-all,143,CONT,basic,sftp_open,
51,145,Apiza,Description\nOpen a file on the server.\n\n,sugg-info-all,144,CONT,basic,sftp_open,
51,146,Apiza,"Parameters\nsession: The sftp session handle.\nfile: The file to be opened.\naccesstype: Is one of O_RDONLY, O_WRONLY or O_RDWR which request opening the file read-only,write-only or read/write. Acesss may also be bitwise-or'd with one or more of the following: O_CREAT - If the file does not exist it will be created. O_EXCL - When used with O_CREAT, if the file already exists it is an error and the open will fail. O_TRUNC - If the file already exists it will be truncated.\nmode: Mode specifies the permissions to use if a new file is created. It is modified by the process's umask in the usual way: The permissions of the created file are (mode &amp; ~umask)\n\n",sugg-info-all,145,CONT,functionality,sftp_open,
51,147,Apiza,"Returns\nA sftp file handle, NULL on error with ssh and sftp error set.\n\n",sugg-info-all,146,CONT,functionality,sftp_open,
51,148,Apiza,See also\nsftp_get_error()\n\n\n\n```,sugg-info-all,147,CONT,,sftp_open,
