line,id,speaker,text,ami_label,link,relationship,api_labels,topic,entities
11,16,Apiza,"```\n#include &lt;stdio.h&gt;\n#include &lt;allegro5/allegro.h&gt;\n \nint main(int argc, char **argv){\n \n ALLEGRO_DISPLAY *display = NULL;\n ALLEGRO_EVENT_QUEUE *event_queue = NULL;\n\n if(!al_init()) {\n fprintf(stderr, ""failed to initialize allegro!\\n"");\n return -1;\n }\n\n display = al_create_display(640, 480);\n if(!display) {\n fprintf(stderr, ""failed to create display!\\n"");\n return -1;\n }\n\n event_queue = al_create_event_queue();\n if(!event_queue) {\n fprintf(stderr, ""failed to create event_queue!\\n"");\n al_destroy_display(display);\n return -1;\n }\n \n al_register_event_source(event_queue, al_get_display_event_source(display));\n\n al_clear_to_color(al_map_rgb(0,0,0));\n \n al_flip_display();\n \n while(1)\n {\n ALLEGRO_EVENT ev;\n ALLEGRO_TIMEOUT timeout;\n al_init_timeout(&amp;timeout, 0.06);\n \n bool get_event = al_wait_for_event_until(event_queue, &amp;ev, &amp;timeout);\n\n if(get_event &amp;&amp; ev.type == ALLEGRO_EVENT_DISPLAY_CLOSE) {\n break;\n }\n\n al_clear_to_color(al_map_rgb(0,0,0));\n al_flip_display();\n }\n \n al_destroy_display(display);\n al_destroy_event_queue(event_queue);\n\n return 0;\n}\n```",INFORM,15,CONT,examples,ALLEGRO_EVENT,
12,17,Programmer,list of ALLEGRO_KEY_* constants,ELICIT-INFORM,9,FOL,structure,ALLEGRO_KEY_*,
13,18,Apiza,"These are the list of key codes used by Allegro,",INFORM,17,POS,,ALLEGRO_KEY_*,
13,19,Apiza,which are returned in the event.keyboard.keycode field of the ALLEGRO_KEY_DOWN and ALLEGRO_KEY_UP events,INFORM,18,CONT,structure patterns,ALLEGRO_KEY_*,
13,20,Apiza,and which you can pass to al_key_down:\n\n,SUGGEST,19,CONT,patterns,ALLEGRO_KEY_* al_key_down,
13,21,Apiza,```\nALLEGRO_KEY_A ... ALLEGRO_KEY_Z\nALLEGRO_KEY_0 ... ALLEGRO_KEY_9\nALLEGRO_KEY_PAD_0 ... ALLEGRO_KEY_PAD_9\nALLEGRO_KEY_F1 ... ALLEGRO_KEY_F12\nALLEGRO_KEY_ESCAPE\nALLEGRO_KEY_TILDE\nALLEGRO_KEY_MINUS\nALLEGRO_KEY_EQUALS\nALLEGRO_KEY_BACKSPACE\nALLEGRO_KEY_TAB\nALLEGRO_KEY_OPENBRACE\nALLEGRO_KEY_CLOSEBRACE\nALLEGRO_KEY_ENTER\nALLEGRO_KEY_SEMICOLON\nALLEGRO_KEY_QUOTE\nALLEGRO_KEY_BACKSLASH\nALLEGRO_KEY_BACKSLASH2\nALLEGRO_KEY_COMMA\nALLEGRO_KEY_FULLSTOP\nALLEGRO_KEY_SLASH\nALLEGRO_KEY_SPACE\nALLEGRO_KEY_INSERT\nALLEGRO_KEY_DELETE\nALLEGRO_KEY_HOME\nALLEGRO_KEY_END\nALLEGRO_KEY_PGUP\nALLEGRO_KEY_PGDN\nALLEGRO_KEY_LEFT\nALLEGRO_KEY_RIGHT\nALLEGRO_KEY_UP\nALLEGRO_KEY_DOWN\nALLEGRO_KEY_PAD_SLASH\nALLEGRO_KEY_PAD_ASTERISK\nALLEGRO_KEY_PAD_MINUS\nALLEGRO_KEY_PAD_PLUS\nALLEGRO_KEY_PAD_DELETE\nALLEGRO_KEY_PAD_ENTER\nALLEGRO_KEY_PRINTSCREEN\nALLEGRO_KEY_PAUSE\nALLEGRO_KEY_ABNT_C1\nALLEGRO_KEY_YEN\nALLEGRO_KEY_KANA\nALLEGRO_KEY_CONVERT\nALLEGRO_KEY_NOCONVERT\nALLEGRO_KEY_AT\nALLEGRO_KEY_CIRCUMFLEX\nALLEGRO_KEY_COLON2\nALLEGRO_KEY_KANJI\nALLEGRO_KEY_LSHIFT\nALLEGRO_KEY_RSHIFT\nALLEGRO_KEY_LCTRL\nALLEGRO_KEY_RCTRL\nALLEGRO_KEY_ALT\nALLEGRO_KEY_ALTGR\nALLEGRO_KEY_LWIN\nALLEGRO_KEY_RWIN\nALLEGRO_KEY_MENU\nALLEGRO_KEY_SCROLLLOCK\nALLEGRO_KEY_NUMLOCK\nALLEGRO_KEY_CAPSLOCK\nALLEGRO_KEY_PAD_EQUALS\nALLEGRO_KEY_BACKQUOTE\nALLEGRO_KEY_SEMICOLON2\nALLEGRO_KEY_COMMAND\n\n/* Since: 5.1.1 */\n/* Android only for now */\nALLEGRO_KEY_BACK\n\n/* Since: 5.1.2 */\n/* Android only for now */\nALLEGRO_KEY_VOLUME_UP\nALLEGRO_KEY_VOLUME_DOWN\n\n/* Since: 5.1.6 */\n/* Android only for now */\nALLEGRO_KEY_SEARCH\nALLEGRO_KEY_DPAD_CENTER\nALLEGRO_KEY_BUTTON_X\nALLEGRO_KEY_BUTTON_Y\nALLEGRO_KEY_DPAD_UP\nALLEGRO_KEY_DPAD_DOWN\nALLEGRO_KEY_DPAD_LEFT\nALLEGRO_KEY_DPAD_RIGHT\nALLEGRO_KEY_SELECT\nALLEGRO_KEY_START\nALLEGRO_KEY_L1\nALLEGRO_KEY_R1\n```,INFORM,20,CONT,structure,ALLEGRO_KEY_*,
14,22,Programmer,example ALLEGRO_KEY_DOWN,ELICIT-INFORM,21,FOL,examples,ALLEGRO_KEY_DOWN,
15,23,Programmer,example event.keyboard.keycode,ELICIT-INFORM,18,FOL,examples,ALLEGRO_EVENT,
16,24,Apiza,Here is an example using `KEY_DOWN`:\r\n\r\n,INFORM,22,POS,,ALLEGRO_KEY_DOWN,
16,25,Apiza,```\r\n#include <stdio.h>\r\n#include <allegro5/allegro.h>\r,INFORM,24,CONT,examples,ALLEGRO_KEY_DOWN,
17,26,Programmer,debug text,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
18,27,Apiza,"Sorry,",BE-POSITIVE,26,UNC,,,
18,28,Apiza,I'm not sure what you mean by that,COMMENT-ABOUT-UNDERSTANDING,27,CONT,,,
19,29,Programmer,how do I output debug strings?,ELICIT-OFFER-OR-SUGGESTION,28,FOL,patterns,,
20,30,Programmer,print function,ELICIT-INFORM,,,patterns,,
21,31,Apiza,Does this function help?\n\n,SUGGEST,29,POS,,al_ustr_newf,
21,32,Apiza,"```\nal_ustr_newf\n\nALLEGRO_USTR *al_ustr_newf(const char *fmt, ...)\n\n",INFORM,31,CONT,basic,al_ustr_newf,
21,33,Apiza,Source Code\n\n,OTHER,32,CONT,,al_ustr_newf,
21,34,Apiza,Create a new string using a printf-style format string.\n\n,INFORM,33,CONT,functionality,al_ustr_newf,
21,35,Apiza,"Notes:\n\nThe ""%s"" specifier takes C string arguments, not ALLEGRO_USTRs. Therefore to pass an ALLEGRO_USTR as a parameter you must use al_cstr, and it must be NUL terminated. If the string contains an embedded NUL byte everything from that byte onwards will be ignored.\n\nThe ""%c"" specifier outputs a single byte, not the UTF-8 encoding of a code point. Therefore it is only usable for ASCII characters (value &lt;= 127) or if you really mean to output byte values from 128--255. To insert the UTF-8 encoding of a code point, encode it into a memory buffer using al_utf8_encode then use the ""%s"" specifier. Remember to NUL terminate the buffer.\n\n",INFORM,34,CONT,"directives, functionality, patterns",al_ustr_newf,
21,36,Apiza,"See also: al_ustr_new, al_ustr_appendf\n```",INFORM,35,CONT,structure,al_ustr_newf,
22,37,Programmer,No.,INFORM,36,NEG,,,
23,38,Programmer,ALLEGRO_EVENT_KEY_DOWN isn't triggering,INFORM,,,control,ALLEGRO_EVENT_KEY_DOWN,
24,39,Apiza,Here is some information about events that might help:\n\n,INFORM,38,POS,,,
24,40,Apiza,"```\nWhat are Events?\n\nEvents tell you that something has happened in your program such as a key being pressed, the mouse has moved, a timer has been ticked, and the display has synchronized. Allegro uses them to notify you of all types of events, but you may create your own customized events if required.\n",INFORM,39,CONT,concepts purpose ,ALLEGRO_EVENT,
24,41,Apiza,Why do I want Events?\n\nUsing Allegro's event queue system is the most efficient way to handle events; you simply wait for the arrival of new events and handle them when they occur. An alternative method of handling events is via polling -- constantly checking whether an event has occurred. The event system reduces processor usage compared to the polling method.\n,INFORM,40,CONT,quality,ALLEGRO_EVENT,
24,42,Apiza,"Event Sources\n\nAn event source is something that notifies the program when something has occurred. There are several standard Allegro event sources, including but not limited to Timers, Displays, and Inputs.\n",INFORM,41,CONT,concepts,ALLEGRO_EVENT,
24,43,Apiza,"Event Queues\n\nAn event queue is where events are placed in a first-in-first-out container and are removed when the events are being handled by the main program. You may create multiple event queues and direct the event sources into the appropriate queues. However, using a single event queue is the simplest method. \n```",INFORM,42,CONT,concepts patterns,ALLEGRO_EVENT ALLEGRO_EVENT_QUEUE,
25,44,Apiza,Does this help with your question about printing?\n\n,SUGGEST,30,POS,,,
25,45,Apiza,"```\nal_fprintf\n\nint al_fprintf(ALLEGRO_FILE *pfile, const char *format, ...)\n\n",INFORM,31,CONT,basic,al_fprintf,
25,46,Apiza,Source Code\n\n,OTHER,32,CONT,,al_fprintf,
25,47,Apiza,"Writes to a file with stdio ""printf""-like formatting. ",INFORM,33,CONT,functionality,al_fprintf,
25,48,Apiza,"Returns the number of bytes written, or a negative number on error.\n```",INFORM,34,CONT,functionality,al_fprintf,
26,49,Programmer,event.type to string,ELICIT-INFORM,,,patterns,ALLEGRO_EVENT,
27,50,Programmer,print event.type,ELICIT-INFORM,49,REP,patterns,ALLEGRO_EVENT,
28,51,Apiza,Here is the documentation I have on ALLEGRO_EVENT_TYPE:\n\n,INFORM,50,PART,,ALLEGRO_EVENT_TYPE,
28,52,Apiza,```\nALLEGRO_EVENT_TYPE\n\ntypedef unsigned int ALLEGRO_EVENT_TYPE;\n\n,INFORM,51,CONT,basic,ALLEGRO_EVENT_TYPE,
28,53,Apiza,Source Code\n\n,OTHER,52,CONT,,ALLEGRO_EVENT_TYPE,
28,54,Apiza,An integer used to distinguish between different types of events.\n```,INFORM,53,CONT,functionality,ALLEGRO_EVENT_TYPE,
29,55,Programmer,al_register_event_source keyboard,ELICIT-INFORM,,,patterns,al_register_event_source,
30,56,Apiza,Does this work?\n\n,SUGGEST,55,POS,,al_register_event_source,
30,57,Apiza,"```\n al_register_event_source(event_queue, al_get_keyboard_event_source());\n```",INFORM,56,CONT,examples,al_register_event_source,
31,58,Apiza,Here is some more context for that line:\n\n,INFORM,57,FOL,,al_register_event_source,
31,59,Apiza,"```\n event_queue = al_create_event_queue();\n if(!event_queue) {\n fprintf(stderr, ""failed to create event_queue!\\n"");\n al_destroy_bitmap(bouncer);\n al_destroy_display(display);\n al_destroy_timer(timer);\n return -1;\n }\n \n al_register_event_source(event_queue, al_get_display_event_source(display));\n \n al_register_event_source(event_queue, al_get_timer_event_source(timer));\n\n al_register_event_source(event_queue, al_get_keyboard_event_source()); \n```",INFORM,58,CONT,examples,al_register_event_source,
32,60,Programmer,Thank you.,ASSESS,59,POS,,,
33,61,Programmer,Load audio,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
34,62,Apiza,Here is an example of using audio:\n\n,INFORM,61,POS,,,
34,63,Apiza,"```\n#include &lt;stdio.h&gt;\n#include &lt;allegro5/allegro.h&gt;\n#include &lt;allegro5/allegro_audio.h&gt;\n#include &lt;allegro5/allegro_acodec.h&gt;\n\nint main(int argc, char **argv){\n\n ALLEGRO_DISPLAY *display = NULL;\n ALLEGRO_SAMPLE *sample=NULL;\n \n if(!al_init()){\n fprintf(stderr, ""failed to initialize allegro!\\n"");\n return -1;\n }\n \n if(!al_install_audio()){\n fprintf(stderr, ""failed to initialize audio!\\n"");\n return -1;\n }\n\n if(!al_init_acodec_addon()){\n fprintf(stderr, ""failed to initialize audio codecs!\\n"");\n return -1;\n }\n \n if (!al_reserve_samples(1)){\n fprintf(stderr, ""failed to reserve samples!\\n"");\n return -1;\n }\n \n sample = al_load_sample( ""footstep.wav"" );\n\n if (!sample){\n printf( ""Audio clip sample not loaded!\\n"" ); \n return -1;\n }\n \n display = al_create_display(640, 480);\n \n if(!display){\n fprintf(stderr, ""failed to create display!\\n"");\n return -1;\n }\n\n /* Loop the sample until the display closes. */\n al_play_sample(sample, 1.0, 0.0,1.0,ALLEGRO_PLAYMODE_LOOP,NULL);\n\n al_rest(10.0);\n \n al_destroy_display(display);\n al_destroy_sample(sample);\n return 0;\n}\n```",INFORM,62,CONT,examples,,
35,64,Programmer,ALLEGRO_PLAYMODE_* single,ELICIT-INFORM,63,FOL,structure patterns,ALLEGRO_PLAYMODE al_play_sample,
36,65,Apiza,Here is the documentation I have about ALLEGRO_PLAYMODE:\n\n,INFORM,64,POS,,ALLEGRO_PLAYMODE,
36,66,Apiza,```\nALLEGRO_PLAYMODE\n\nenum ALLEGRO_PLAYMODE\n\n,INFORM,65,CONT,basic,ALLEGRO_PLAYMODE,
36,67,Apiza,Source Code\n\n,OTHER,66,CONT,,ALLEGRO_PLAYMODE,
36,68,Apiza,Sample and stream playback mode.\n\n ,INFORM,67,CONT,concepts,ALLEGRO_PLAYMODE,
36,69,Apiza,ALLEGRO_PLAYMODE_ONCE\n ALLEGRO_PLAYMODE_LOOP\n ALLEGRO_PLAYMODE_BIDIR\n```,INFORM,68,CONT,structure,ALLEGRO_PLAYMODE,
37,70,Programmer,hud display align top left,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
38,71,Apiza,Here is an example of some display code that might help:\n\n,INFORM,70,POS,,,
38,72,Apiza,"```\n#include ""allegro5/allegro.h""\n#include ""allegro5/allegro_image.h""\n#include ""allegro5/allegro_native_dialog.h""\n\nint main(int argc, char **argv){\n\n ALLEGRO_DISPLAY *display = NULL;\n ALLEGRO_BITMAP *image = NULL;\n\n if(!al_init()) {\n al_show_native_message_box(display, ""Error"", ""Error"", ""Failed to initialize allegro!"", \n NULL, ALLEGRO_MESSAGEBOX_ERROR);\n return 0;\n }\n\n if(!al_init_image_addon()) {\n al_show_native_message_box(display, ""Error"", ""Error"", ""Failed to initialize al_init_image_addon!"", \n NULL, ALLEGRO_MESSAGEBOX_ERROR);\n return 0;\n }\n\n display = al_create_display(800,600);\n\n if(!display) {\n al_show_native_message_box(display, ""Error"", ""Error"", ""Failed to initialize display!"", \n NULL, ALLEGRO_MESSAGEBOX_ERROR);\n return 0;\n }\n\n image = al_load_bitmap(""image.png"");\n\n if(!image) {\n al_show_native_message_box(display, ""Error"", ""Error"", ""Failed to load image!"", \n NULL, ALLEGRO_MESSAGEBOX_ERROR);\n al_destroy_display(display);\n return 0;\n }\n\n al_draw_bitmap(image,200,200,0);\n\n al_flip_display();\n al_rest(2);\n\n al_destroy_display(display);\n al_destroy_bitmap(image);\n\n return 0;\n}\n```",INFORM,71,CONT,examples,,
39,73,Programmer,display ui text,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
40,74,Apiza,Here\'s an example of displaying text:\n\n,INFORM,73,POS,,,
40,75,Apiza,"```\n#include &lt;stdio.h&gt;\n#include &lt;allegro5/allegro.h&gt;\n#include &lt;allegro5/allegro_font.h&gt;\n#include &lt;allegro5/allegro_ttf.h&gt;\n\nint main(int argc, char **argv){\n\n if(!al_init()){\n fprintf(stderr, ""Failed to initialize Allegro.\\n"");\n return -1;\n }\n\n al_init_font_addon(); // initialize the font addon\n al_init_ttf_addon();// initialize the ttf (True Type Font) addon\n\n ALLEGRO_DISPLAY *display = al_create_display(640,480);\n \n if (!display){\n fprintf(stderr, ""Failed to create display.\\n"");\n return -1;\n }\n\n ALLEGRO_FONT *font = al_load_ttf_font(""pirulen.ttf"",72,0 );\n\n if (!font){\n fprintf(stderr, ""Could not load \'pirulen.ttf\'.\\n"");\n return -1;\n }\n\n al_clear_to_color(al_map_rgb(50,10,70));\n al_draw_text(font, al_map_rgb(255,255,255), 640/2, (480/4),ALLEGRO_ALIGN_CENTRE, ""Your Text Here!"");\n\n al_flip_display();\n\n al_rest(10.0);\n\n al_destroy_display(display);\n\n return 0;\n}\n```",INFORM,74,CONT,examples,,
41,76,Programmer,ALLEGRO_ALIGN_*,ELICIT-INFORM,75,FOL,structure,al_draw_text,
42,77,Apiza,Here's some documentation that might help:\n\n\n,INFORM,76,POS,,al_draw_text,
42,78,Apiza,```\nal_draw_text\n\n,INFORM,77,CONT,,al_draw_text,
42,79,Apiza,"void al_draw_text(const ALLEGRO_FONT *font,\n ALLEGRO_COLOR color, float x, float y, int flags,\n char const *text) \n\n",INFORM,78,CONT,basic,al_draw_text,
42,80,Apiza,Source Code\n\n,OTHER,79,CONT,,al_draw_text,
42,81,Apiza,"Writes the NUL-terminated string text onto the target bitmap at position x, y, using the specified font.\n\n",INFORM,80,CONT,functionality,al_draw_text,
42,82,Apiza,The flags parameter can be 0 or one of the following flags:\n\n ALLEGRO_ALIGN_LEFT - Draw the text left-aligned (same as 0).\n ALLEGRO_ALIGN_CENTRE - Draw the text centered around the given position.\n ALLEGRO_ALIGN_RIGHT - Draw the text right-aligned to the given position.\n\nIt can also be combined with this flag:\n\n ALLEGRO_ALIGN_INTEGER - Always draw text aligned to an integer pixel position. This was formerly the default behaviour. ,INFORM,81,CONT,directives functionality,al_draw_text,
42,83,Apiza,"Since: 5.0.8, 5.1.4\n\nThis function does not support newline characters (\\n), but you can use al_draw_multiline_text for multi line text output.\n\n",INFORM,82,CONT,environment directives patterns,al_draw_text,
42,84,Apiza,"See also: al_draw_ustr, al_draw_textf, al_draw_justified_text, al_draw_multiline_text.\n```",INFORM,83,CONT,structure,al_draw_text,
43,85,Programmer,screen size,ELICIT-INFORM,,,concepts,,
44,86,Programmer,al_draw_textf,ELICIT-INFORM,84,FOL,basic,al_draw_textf,
45,87,Apiza,Here's the documentation on that function:\n\n,INFORM,86,POS,,al_draw_textf,
45,88,Apiza,```\nal_draw_textf\n\n,INFORM,87,CONT,,al_draw_textf,
45,89,Apiza,"void al_draw_textf(const ALLEGRO_FONT *font, ALLEGRO_COLOR color,\n float x, float y, int flags,\n const char *format, ...)\n\n",INFORM,88,CONT,basic,al_draw_textf,
45,90,Apiza,Source Code\n\n,OTHER,89,CONT,,al_draw_textf,
45,91,Apiza,"Formatted text output, using a printf() style format string. ",INFORM,90,CONT,functionality,al_draw_textf,
45,92,Apiza,All parameters have the same meaning as with al_draw_text otherwise.\n\n,INFORM,91,CONT,functionality structure,al_draw_textf,
45,93,Apiza,"See also: al_draw_text, al_draw_ustr\n```",INFORM,92,CONT,structure,al_draw_textf,
46,94,Programmer,al_draw_text integer,ELICIT-INFORM,,,patterns,al_draw_text,
47,95,Apiza,Here's the documentation on that function:\n\n,INFORM,94,POS,,al_draw_text,
47,96,Apiza,```\nal_draw_text\n\n,INFORM,95,CONT,,al_draw_text,
47,97,Apiza,"void al_draw_text(const ALLEGRO_FONT *font,\n ALLEGRO_COLOR color, float x, float y, int flags,\n char const *text) \n\n",INFORM,96,CONT,basic,al_draw_text,
47,98,Apiza,Source Code\n\n,OTHER,97,CONT,,al_draw_text,
47,99,Apiza,"Writes the NUL-terminated string text onto the target bitmap at position x, y, using the specified font.\n\n",INFORM,98,CONT,functionality,al_draw_text,
47,100,Apiza,The flags parameter can be 0 or one of the following flags:\n\n ALLEGRO_ALIGN_LEFT - Draw the text left-aligned (same as 0).\n ALLEGRO_ALIGN_CENTRE - Draw the text centered around the given position.\n ALLEGRO_ALIGN_RIGHT - Draw the text right-aligned to the given position.\n\nIt can also be combined with this flag:\n\n ALLEGRO_ALIGN_INTEGER - Always draw text aligned to an integer pixel position. This was formerly the default behaviour. ,INFORM,99,CONT,directives functionality,al_draw_text,
47,101,Apiza,"Since: 5.0.8, 5.1.4\n\nThis function does not support newline characters (\\n), but you can use al_draw_multiline_text for multi line text output.\n\n",INFORM,100,CONT,environment directives patterns,al_draw_text,
47,102,Apiza,"See also: al_draw_ustr, al_draw_textf, al_draw_justified_text, al_draw_multiline_text.\n```",INFORM,101,CONT,structure,al_draw_text,
48,103,Programmer,al_draw_text number example,ELICIT-INFORM,102,FOL,examples,al_draw_text,
49,104,Apiza,Here\'s an example function call:\n\n,INFORM,103,POS,,al_draw_text,
49,105,Apiza,"```\nal_draw_text(font, al_map_rgb(255,255,255), 640/2, (480/4),ALLEGRO_ALIGN_CENTRE, ""Your Text Here!"");\n```",INFORM,104,CONT,examples,al_draw_text,
50,106,Programmer,number to string,ELICIT-INFORM,105,FOL,patterns,,
51,107,Apiza,Does this C function help?\n\n,SUGGEST,106,POS,,,
51,108,Apiza,"```\nsprintf(str, ""%d"", 42);\n```",INFORM,107,CONT,examples,,
52,109,Programmer,Allegro doesn't have the ability to display HUD numbers?,ELICIT-INFORM,108,FOL,functionality,,
53,110,Apiza,"Sorry,",BE-POSITIVE,109,UNC,,,
53,111,Apiza,I'm not sure what you mean by that.,COMMENT-ABOUT-UNDERSTANDING,110,CONT,,,
54,112,Programmer,Does Allegro have a way to display a number in the UI?,ELICIT-INFORM,111,FOL,functionality,,
55,113,Apiza,The native dialogs addon might help. ,INFORM,112,POS,patterns,,
55,114,Apiza,Here is an example:\n\n,INFORM,113,CONT,,,
55,115,Apiza,"```\n#include ""allegro5/allegro.h""\n#include &lt;allegro5/allegro_native_dialog.h&gt;\n\nint main(int argc, char **argv){\n\n if(al_init()) {\n al_show_native_message_box(al_get_current_display(), \n ""Window Title"", \n ""Content Title"", \n ""The error message here"",\n NULL, ALLEGRO_MESSAGEBOX_ERROR);\n return 0;\n }\n\n return 0;\n}\n```",INFORM,114,CONT,examples,,
