line,id,speaker,text,ami_label,link,relationship,api_labels,topic,entities
14,25,Apiza,Here is some documentation that might help:\n\n,sugg-info-all,19,PART,,ssh_is_server_known,
14,26,Apiza,```\nint ssh_is_server_known\t(\tssh_session \tsession\t)\n\n,sugg-info-all,25,CONT,basic,ssh_is_server_known,
14,27,Apiza,Description\nCheck if the server is known.\nChecks the user's known host file for a previous connection to the current server.\n\n,sugg-info-all,26,CONT,functionality,ssh_is_server_known,
14,28,Apiza,Parameters\nsession: The SSH session to use.\n\n,sugg-info-all,27,CONT,,ssh_is_server_known,
14,29,Apiza,Returns\nSSH_SERVER_KNOWN_OK: The server is known and has not changed.\nSSH_SERVER_KNOWN_CHANGED: The server key has changed. Either you are under attack or the administrator changed the key. You HAVE to warn the user about a possible attack.\nSSH_SERVER_FOUND_OTHER: The server gave use a key of a type while we had an other type recorded. It is a possible attack.\nSSH_SERVER_NOT_KNOWN: The server is unknown. User should confirm the MD5 is correct.\nSSH_SERVER_FILE_NOT_FOUND: The known host file does not exist. The host is thus unknown. File will be created if host key is accepted.\nSSH_SERVER_ERROR: Some error happened.\n\n,sugg-info-all,28,CONT,functionality,ssh_is_server_known,
14,30,Apiza,See also\nssh_get_pubkey_hash()\n,sugg-info-all,29,CONT,,ssh_is_server_known,
14,31,Apiza,Bug:\nThere is no current way to remove or modify an entry into the known host table.\n```,sugg-info-all,30,CONT,quality,ssh_is_server_known,
15,32,Programmer,Perfect,accept,31,POS,,,
16,33,Programmer,How do I create a new channel?,eli-sugg,,,patterns,ssh_channel,
17,34,Apiza,Try this function:\n\n,sugg-info-all,33,POS,patterns,,
17,35,Apiza,"```\nsftp_session sftp_new_channel\t(\tssh_session \tsession,\nssh_channel \tchannel \n)\n\n",sugg-info-all,34,CONT,basic,sftp_new_channel,
17,36,Apiza,Description\nStart a new sftp session with an existing channel.\n\n,sugg-info-all,35,CONT,basic,sftp_new_channel,
17,37,Apiza,Parameters\nsession: The ssh session to use.\nchannel: An open session channel with subsystem already allocated\n\nReturns\nA new sftp session or NULL on error.\n\n,sugg-info-all,36,CONT,functionality,sftp_new_channel,
17,38,Apiza,See also\nsftp_free()\n```,sugg-info-all,37,CONT,,sftp_new_channel,
18,39,Programmer,"Sorry, ",elaborate,38,NEG,,,
18,40,Programmer,how do I create a ssh_channel?,elaborate,39,FOL,patterns,ssh_channel,
19,41,Apiza,Try this function:\n\n,sugg-info-all,40,POS,patterns,ssh_channel,
19,42,Apiza,```\nssh_channel ssh_channel_new\t(\tssh_session \tsession\t)\n\n,sugg-info-all,41,CONT,basic,ssh_channel_new,
19,43,Apiza,Description\nAllocate a new channel.\n\n,sugg-info-all,42,CONT,basic,ssh_channel_new,
19,44,Apiza,Parameters\nsession: The ssh session to use.\n\n,sugg-info-all,43,CONT,basic,ssh_channel_new,
19,45,Apiza,"Returns\nA pointer to a newly allocated channel, NULL on error.\n\n```",sugg-info-all,44,CONT,functionality,ssh_channel_new,
20,46,Programmer,How do I open a new session in a channel? ,eli-sugg,,,patterns,ssh_session ssh_channel,
20,47,Programmer,And how do I execute a command?,eli-sugg,,,patterns,,
21,48,Apiza,Try this function to open a new session in a channel:\n\n,sugg-info-all,46,POS,patterns,ssh_channel_open_session,
21,49,Apiza,```\nint ssh_channel_open_session\t(\tssh_channel \tchannel\t)\n\n,sugg-info-all,48,CONT,basic,ssh_channel_open_session,
21,50,Apiza,"Description\nOpen a session channel (suited for a shell, not TCP forwarding).\n\n",sugg-info-all,49,CONT,functionality purpose,ssh_channel_open_session,
21,51,Apiza,Parameters\nchannel: An allocated channel.\n\n,sugg-info-all,50,CONT,basic,ssh_channel_open_session,
21,52,Apiza,"Returns\nSSH_OK on success, SSH_ERROR if an error occurred, SSH_AGAIN if in nonblocking mode and call has to be done again.\n\n",sugg-info-all,51,CONT,functionality,ssh_channel_open_session,
21,53,Apiza,See also\nssh_channel_open_forward()\nssh_channel_request_env()\nssh_channel_request_shell()\nssh_channel_request_exec()\n\n```,sugg-info-all,52,CONT,,ssh_channel_open_session,
22,54,Apiza,Try this function to execute a command:\n\n,sugg-info-all,47,POS,purpose,ssh_channel_request_exec,
22,55,Apiza,"```\nint ssh_channel_request_exec\t(\tssh_channel \tchannel,\nconst char * \tcmd \n)\n\n",sugg-info-all,54,CONT,basic,ssh_channel_request_exec,
22,56,Apiza,Description\nRun a shell command without an interactive shell.\nThis is similar to \'sh -c command\'.\n\n,sugg-info-all,55,CONT,functionality,ssh_channel_request_exec,
22,57,Apiza,"Parameters\nchannel: The channel to execute the command.\ncmd: The command to execute (e.g. ""ls ~/ -al | grep -i reports"").\n\n",sugg-info-all,56,CONT,functionality examples,ssh_channel_request_exec,
22,58,Apiza,"Returns\nSSH_OK on success, SSH_ERROR if an error occurred, SSH_AGAIN if in nonblocking mode and call has to be done again.\n",sugg-info-all,57,CONT,functionality,ssh_channel_request_exec,
22,59,Apiza,"Example:\n\nrc = channel_request_exec(channel, ""ps aux"");\nif (rc &gt; 0) {\n return -1;\n}\nwhile ((rc = channel_read(channel, buffer, sizeof(buffer), 0)) &gt; 0) {\n if (fwrite(buffer, 1, rc, stdout) != (unsigned int) rc) {\n return -1;\n }\n}\n\n",sugg-info-all,58,CONT,examples,ssh_channel_request_exec,
22,60,Apiza,See also\nssh_channel_request_shell()\n\n\n```,sugg-info-all,59,CONT,,ssh_channel_request_exec,
23,61,Programmer,How is the syntax of the read of a channel method?,eli-info-related,59,FOL,functionality directives,ssh_channel_read,
24,62,Programmer,"Ok, nothing, ",accept,61,NEG,,,
24,63,Programmer,I have seen it in the previous one,accept,62,CONT,,,
25,64,Apiza,Does this documentation help?\n\n,info-all,59,POS,,ssh_channel_read,
25,65,Apiza,"```\nint ssh_channel_read\t(\tssh_channel \tchannel,\nvoid * \tdest,\nuint32_t \tcount,\nint \tis_stderr \n)\n\n",sugg-info-extra,64,CONT,basic,ssh_channel_read,
25,66,Apiza,Description\nReads data from a channel.\n\n,sugg-info-extra,65,CONT,basic,ssh_channel_read,
25,67,Apiza,Parameters\nchannel: The channel to read from.\ndest: The destination buffer which will get the data.\ncount: The count of bytes to be read.\nis_stderr: A boolean value to mark reading from the stderr flow.\n\n,sugg-info-extra,66,CONT,functionality,ssh_channel_read,
25,68,Apiza,"Returns\nThe number of bytes read, 0 on end of file or SSH_ERROR on error. In nonblocking mode it Can return 0 if no data is available or SSH_AGAIN.\n\n```",sugg-info-extra,67,CONT,functionality basic,ssh_channel_read,
26,69,Programmer,How can I start a sftp session?,eli-sugg,,,patterns,sftp_session,
27,70,Programmer,"sftp connection,",eli-sugg,69,FIX,,,
27,71,Programmer,sorry,eli-sugg,70,CONT,,,
28,72,Apiza,Try this function:\n\n,sugg-info-all,69,POS,patterns,sftp_session,
28,73,Apiza,```\nsftp_session sftp_new\t(\tssh_session \tsession\t)\n\n,sugg-info-all,72,CONT,basic,sftp_new_channel,
28,74,Apiza,Description\nStart a new sftp session.\n\n,sugg-info-all,73,CONT,basic,sftp_new_channel,
28,75,Apiza,Parameters\nsession: The ssh session to use.\n\n,sugg-info-all,74,CONT,basic,sftp_new_channel,
28,76,Apiza,Returns\nA new sftp session or NULL on error.\n\n,sugg-info-all,75,CONT,functionality,sftp_new_channel,
28,77,Apiza,See also\nsftp_free()\n\n```,sugg-info-all,76,CONT,,sftp_new_channel,
29,78,Programmer,And to initialize a sftp connection?,eli-sugg,,,patterns,sftp_session,
30,79,Apiza,Try this function:\n\n,sugg-info-all,78,POS,patterns,sftp_init,
30,80,Apiza,```\nint sftp_init\t(\tsftp_session \tsftp\t)\n\n,sugg-info-all,79,CONT,basic,sftp_init,
30,81,Apiza,Description\nInitialize the sftp session with the server.\n\n,sugg-info-all,80,CONT,basic,sftp_init,
30,82,Apiza,Parameters\nsftp: The sftp session to initialize.\n\n,sugg-info-all,81,CONT,basic,sftp_init,
30,83,Apiza,"Returns\n0 on success, &lt; 0 on error with ssh error set.\n\n",sugg-info-all,82,CONT,functionality,sftp_init,
30,84,Apiza,See also\nsftp_new()\n\n```,sugg-info-all,83,CONT,,sftp_init,
31,85,Programmer,Can you give me the complete documentation about the method sftp_mkdir?,eli-info-all,,,basic,sftp_mkdir,
32,86,Apiza,Here is the complete documentation for `sftp_mkdir`:\n\n,info-all,85,POS,,sftp_mkdir,
32,87,Apiza,"```\nint sftp_mkdir\t(\tsftp_session \tsftp,\nconst char * \tdirectory,\nmode_t \tmode \n)\n\n",info-all,86,CONT,basic,sftp_mkdir,
32,88,Apiza,Description\nCreate a directory.\n\n,info-all,87,CONT,basic,sftp_mkdir,
32,89,Apiza,Parameters\nsftp: The sftp session handle.\ndirectory: The directory to create.\nmode: Specifies the permissions to use. It is modified by the process's umask in the usual way: The permissions of the created file are (mode &amp; ~umask)\n\n,info-all,88,CONT,functionality,sftp_mkdir,
32,90,Apiza,"Returns\n0 on success, &lt; 0 on error with ssh and sftp error set.\n\n",info-all,89,CONT,functionality,sftp_mkdir,
32,91,Apiza,See also\nsftp_get_error()\n\n```,info-all,90,CONT,,sftp_mkdir,
33,92,Programmer,Can you tell me more about the modes of sftp_mkdir method?,eli-info,89,FOL,functionality,sftp_mkdir,
34,93,Programmer,And about the method sftp_open?,eli-info-all,,,basic,sftp_open,
35,94,Apiza,Here is the definition of `mode_t`:\n\n,info,92,POS,basic,sftp_mkdir,
35,95,Apiza,```\n typedef int mode_t;\n```,info,94,CONT,basic,sftp_mkdir,
36,96,Apiza,Here is some documentation about `sftp_open`:\n\n,info-all,93,POS,,sftp_open,
36,97,Apiza,"```\nsftp_file sftp_open\t(\tsftp_session \tsession,\nconst char * \tfile,\nint \taccesstype,\nmode_t \tmode \n)\n\n",info-all,96,CONT,basic,sftp_open,
36,98,Apiza,Description\nOpen a file on the server.\n\n,info-all,97,CONT,basic,sftp_open,
36,99,Apiza,"Parameters\nsession: The sftp session handle.\nfile: The file to be opened.\naccesstype: Is one of O_RDONLY, O_WRONLY or O_RDWR which request opening the file read-only,write-only or read/write. Acesss may also be bitwise-or'd with one or more of the following: O_CREAT - If the file does not exist it will be created. O_EXCL - When used with O_CREAT, if the file already exists it is an error and the open will fail. O_TRUNC - If the file already exists it will be truncated.\nmode: Mode specifies the permissions to use if a new file is created. It is modified by the process's umask in the usual way: The permissions of the created file are (mode &amp; ~umask)\n\n",info-all,98,CONT,functionality,sftp_open,
36,100,Apiza,"Returns\nA sftp file handle, NULL on error with ssh and sftp error set.\n\n",info-all,99,CONT,functionality,sftp_open,
36,101,Apiza,See also\nsftp_get_error()\n\n\n```,info-all,100,CONT,,sftp_open,
37,102,Programmer,What about the third parameter of the sftp_mkdir method?,eli-info,89,FOL,basic,sftp_mkdir,
38,103,Apiza,The third parameter of the `sftp_mkdir` method is:\n\n```\nmode_t mode\n```,info,102,POS,basic,sftp_mkdir,
39,104,Apiza,The `mode` parameter of `sftp_mkdir` is a Unix permission number for the created file.,info,103,CONT,concepts,sftp_mkdir,
40,105,Programmer,Is there a type for a file of a sftp connection?,eli-info,,,structure basic,sftp_session,
41,106,Apiza,Here is a struct definition that might help:\n\n,sugg,105,POS,,sftp_session_struct,
41,107,Apiza,```\nstruct sftp_session_struct {\n ssh_session session;\n ssh_channel channel;\n int server_version;\n int client_version;\n int version;\n sftp_request_queue queue;\n uint32_t id_counter;\n int errnum;\n void **handles;\n sftp_ext ext;\n};\n```,sugg,106,CONT,structure basic,sftp_session_struct,
42,108,Programmer,Which is the error of existing directory?,eli-info,,,functionality structure,,
43,109,Apiza,Here is another struct definition that might help:\n\n,sugg,107,CONT,,sftp_file_struct,
43,110,Apiza,```\n/* file handler */\nstruct sftp_file_struct {\n sftp_session sftp;\n char *name;\n uint64_t offset;\n ssh_string handle;\n int eof;\n int nonblocking;\n};\n```,sugg,109,CONT,structure basic,sftp_file_struct,
44,111,Programmer,Perfect with this one,accept,110,POS,,,
45,112,Programmer,Which is the error of existing directory?,eli-info,108,REP,functionality structure,,
46,113,Apiza,Here is a function that might help with that:\n\n,sugg-info-all,112,POS,,,
46,114,Apiza,```\nint sftp_get_error\t(\tsftp_session \tsftp\t)\n\n,sugg-info-all,113,CONT,basic,sftp_get_error,
46,115,Apiza, Description\nGet the last sftp error.\nUse this function to get the latest error set by a posix like sftp function.\n\n,sugg-info-all,114,CONT,functionality,sftp_get_error,
46,116,Apiza,Parameters\nsftp: The sftp session where the error is saved.\n\n,sugg-info-all,115,CONT,basic,sftp_get_error,
46,117,Apiza,"Returns\nThe saved error (see server responses), &lt; 0 if an error in the function occured.\n\n",sugg-info-all,116,CONT,functionality,sftp_get_error,
46,118,Apiza,See also\nServer responses\n\n```,sugg-info-all,117,CONT,,sftp_get_error,
47,119,Programmer,Which kind of SFTP errors exist?,eli-info,,,structure,,
48,120,Apiza,Here is a web resource on SFTP errors:\n\n,info,119,POS,references structure,,
48,121,Apiza,<https://winscp.net/eng/docs/sftp_codes>,info,120,CONT,references structure,,
