line,id,speaker,text,ami_label,link,relationship,api_labels,topic,entities
24,33,Apiza,bool al_init_acodec_addon(void)\n\n,INFORM,32,CONT,basic,al_init_acodec_addon,
24,34,Apiza,"This function registers all the known audio file type handlers for al_load_sample, al_save_sample, al_load_audio_stream, etc.\nDepending on what libraries are available, the full set of recognised extensions is: .wav, .flac, .ogg, .opus, .it, .mod, .s3m, .xm, .voc.\n",INFORM,33,CONT,functionality purpose directives,al_init_acodec_addon,
24,35,Apiza,"Limitations:\n • Saving is only supported for wav files.\n • The wav file loader currently only supports 8/16 bit little endian PCM files. 16 bits are used when saving wav files. Use flac files if more precision is required.\n • Module files (.it, .mod, .s3m, .xm) are often composed with streaming in mind, and sometimes cannot be easily rendered into a finite length sample. Therefore they cannot be loaded with al_load_sample/al_load_sample_f and must be streamed with al_load_audio_stream or al_load_audio_stream_f.\n • .voc file streaming is unimplemented.\n",INFORM,34,CONT,quality directives patterns,al_init_acodec_addon,
24,36,Apiza,Return true on success.,INFORM,35,CONT,functionality,al_init_acodec_addon,
25,37,Programmer,what is this error for ?,ELICIT-INFORM,,,functionality concepts,,
25,38,Programmer,\n\nallegro_tasks: /build/allegro5-LWhWgt/allegro5-5.2.4.0/addons/font/text.c:79: al_draw_ustr: Assertion `font' failed.,INFORM,37,CONT,functionality concepts,,
26,39,Apiza,Have you called al_init_font_addon() and al_init_ttf_addon()?,ELICIT-INFORM,38,FOL,patterns,al_init_font_addon al_init_ttf_addon,
27,40,Programmer,no,INFORM,39,POS,,al_init_font_addon al_init_ttf_addon,
28,41,Apiza,You'll probably want to use al_init_font_addon:\n\n,SUGGEST,40,POS,patterns,al_init_font_addon,
28,42,Apiza,bool al_init_font_addon(void)\n\n,INFORM,41,CONT,basic,al_init_font_addon,
28,43,Apiza,"Initialise the font addon.\nNote that if you intend to load bitmap fonts, you will need to initialise allegro_image separately (unless you are using another library to load images).\nSimilarly, if you wish to load truetype-fonts, do not forget to also call al_init_ttf_addon.\n",INFORM,42,CONT,functionality directives patterns,al_init_font_addon,
28,44,Apiza,"Returns true on success, false on failure. On the 5.0 branch, this function has no return value. You may wish to avoid checking the return value if your code needs to be compatible with Allegro 5.0. Currently, the function will never return false.",INFORM,43,CONT,functionality environment,al_init_font_addon,
29,45,Programmer,how can i use al_draw_text ?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,al_draw_text,
30,46,Apiza,This should help with al_draw_text:\n\n,SUGGEST,45,POS,,al_draw_text,
30,47,Apiza,"void al_draw_text(const ALLEGRO_FONT *font,\n ALLEGRO_COLOR color, float x, float y, int flags,\n char const *text)\n",INFORM,46,CONT,basic,al_draw_text,
30,48,Apiza,"Writes the NUL-terminated string text onto the target bitmap at position x, y, using the specified font.\n",INFORM,47,CONT,functionality,al_draw_text,
30,49,Apiza,"The flags parameter can be 0 or one of the following flags:\n • ALLEGRO_ALIGN_LEFT - Draw the text left-aligned (same as 0).\n • ALLEGRO_ALIGN_CENTRE - Draw the text centered around the given position.\n • ALLEGRO_ALIGN_RIGHT - Draw the text right-aligned to the given position.\nIt can also be combined with this flag:\n • ALLEGRO_ALIGN_INTEGER - Always draw text aligned to an integer pixel position. This was formerly the default behaviour. Since: 5.0.8, 5.1.4\n",INFORM,48,CONT,directives patterns environment,al_draw_text,
30,50,Apiza,"This function does not support newline characters (\\n), but you can use al_draw_multiline_text for multi line text output.",INFORM,49,CONT,functionality patterns,al_draw_text,
31,51,Programmer,using al_load_font ?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,al_load_font,
32,52,Apiza,This should help with al_load_font:\n\n,SUGGEST,51,POS,,al_load_font,
32,53,Apiza,"ALLEGRO_FONT *al_load_font(char const *filename, int size, int flags)\n\n",INFORM,52,CONT,basic,al_load_font,
32,54,Apiza,"Loads a font from disk. This will use al_load_bitmap_font_flags if you pass the name of a known bitmap format, or else al_load_ttf_font.\n\nThe flags parameter is passed through to either of those functions. Bitmap and TTF fonts are also affected by the current bitmap flags at the time the font is loaded.",INFORM,53,CONT,functionality control patterns basic,al_load_font,
33,55,Programmer,how to load a .png bitmap,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
34,56,Apiza,It looks like you'll want to use al_init_image_addon:\n\n,SUGGEST,55,POS,patterns,al_init_image_addon,
34,57,Apiza,bool al_init_image_addon(void)\n\n,INFORM,56,CONT,basic,al_init_image_addon,
34,58,Apiza,"Initializes the image addon. This registers bitmap format handlers for al_load_bitmap, al_load_bitmap_f, al_save_bitmap, al_save_bitmap_f.\n\nThe following types are built into the Allegro image addon and guaranteed to be available: BMP, DDS, PCX, TGA. Every platform also supports JPEG and PNG via external dependencies.\n\nOther formats may be available depending on the operating system and installed libraries, but are not guaranteed and should not be assumed to be universally available.\n\nThe DDS format is only supported to load from, and only if the DDS file contains textures compressed in the DXT1, DXT3 and DXT5 formats. ",INFORM,57,CONT,functionality directives  environment,al_init_image_addon,
34,59,Apiza,"Note that when loading a DDS file, the created bitmap will always be a video bitmap and will have the pixel format matching the format in the file.",INFORM,58,CONT,functionality,al_init_image_addon,
35,60,Programmer,can you guide me to use a PNG format?,ELICIT-OFFER-OR-SUGGESTION,59,FOL,patterns,,
