line,id,speaker,text,ami_label,link,relationship,api_labels,topic,entities
29,29,Programmer,what is the third parameter in ssh_options?,eli-info,19,FOL,functionality basic,ssh_options_set,
30,30,Apiza,value: The value to set. This is a generic pointer and the datatype which is used should be set according to the type set.,info,29,POS,functionality,ssh_options_set,
31,31,Programmer,how to connect to the local host?,eli-sugg,,,patterns,,
32,32,Apiza,"To connect to the ssh server, use ssh_connect",sugg,31,POS,patterns,ssh_connect,
33,33,Programmer,how to authenticate the server?,eli-sugg,,,patterns,,
34,34,Apiza,"There are many different types of authentication, ",confirm,33,PART,structure patterns,,
34,35,Apiza,would you like me to list them?,confirm,34,FOL,structure patterns,,
35,36,Programmer,yes,yes,35,POS,structure,,
36,37,Apiza,ssh_userauth_agent\nssh_userauth_gssapi\nssh_userauth_kbdint\nssh_userauth_kbdint_getanswer\nssh_userauth_kbdint_getinstruction\nssh_userauth_kbdint_getname\nssh_userauth_kbdint_getnanswers\nssh_userauth_kbdint_getnprompts\nssh_userauth_kbdint_getprompt\nssh_userauth_kbdint_setanswer\nssh_userauth_list\nssh_userauth_none\nssh_userauth_password\nssh_userauth_publickey\nssh_userauth_publickey_auto\nssh_userauth_try_publickey,sugg-all,33,POS,structure,,
37,38,Programmer,what is the method for server authentication?,eli-sugg,37,FOL,patterns,,
38,39,Apiza,"There are many ways to authenticate,",sugg-all,38,NEG,patterns,,
38,40,Apiza,they are listed above,sugg-all,39,CONT,,,
39,41,Programmer,what does ssh_userauth_agent do?,eli-info,37,FOL,functionality,ssh_userauth_agent,
40,42,Apiza,ssh_userauth_agent is used to try to do public key authentication with ssh agent,info,41,POS,functionality,ssh_userauth_agent,
41,43,Programmer,what is server authentication?,eli-info,,,concepts,,
42,44,Apiza,"There are many ways to authenticate,",sugg-all,43,NEG,patterns,,
42,45,Apiza,they are listed above,sugg-all,44,CONT,,,
43,46,Programmer,authenticating ssh server?,eli-sugg,,,patterns,,
44,47,Apiza,"There are many different types of authentication,",confirm,47,PART,patterns,,
44,48,Apiza,would you like me to list them?,confirm,48,FOL,,,
45,49,Programmer,how to authenticate the user?,eli-sugg,,,patterns,,
46,50,Apiza,Authentication can be performed with one of the following methods:\n,sugg-all,49,POS,patterns structure,,
46,51,Apiza,ssh_userauth_agent\nssh_userauth_gssapi\nssh_userauth_kbdint\nssh_userauth_kbdint_getanswer\nssh_userauth_kbdint_getinstruction\nssh_userauth_kbdint_getname\nssh_userauth_kbdint_getnanswers\nssh_userauth_kbdint_getnprompts\nssh_userauth_kbdint_getprompt\nssh_userauth_kbdint_setanswer\nssh_userauth_list\nssh_userauth_none\nssh_userauth_password\nssh_userauth_publickey\nssh_userauth_publickey_auto\nssh_userauth_try_publickey,sugg-all,50,CONT,structure,,
47,52,Apiza,Would you like to know more about one?,offer,51,FOL,basic,,
48,53,Programmer,ssh_userauth_none,eli-info,51,FOL,basic,ssh_userauth_none,
49,54,Apiza,"ssh_userauth_none method tries to authenticate through the ""none"" method",info,53,POS,functionality,ssh_userauth_none,
50,55,Programmer,"what is the ""none"" method?",eli-info-related,54,FOL,concepts,ssh_userauth_none,
51,56,Apiza,The none method does not perform any authentication,info,55,POS,concepts,ssh_userauth_none,
52,57,Programmer,what is the signature of ssh_userauth_agent?,eli-info-related,51,FOL,basic,ssh_userauth_agent,
53,58,Apiza,"The signature is ssh_userauth_agent (ssh_session session, const char * username)",info,57,POS,basic,ssh_userauth_agent,
54,59,Apiza,"The signature is int ssh_userauth_agent (ssh_session session, const char * username)",info,58,FIX,basic,ssh_userauth_agent,
55,60,Programmer,what is the signature of ssh_userauth_gssapi?,eli-info-related,51,FOL,basic,ssh_userauth_gssapi,
56,61,Apiza,The signature is int ssh_userauth_gssapi (ssh_session session),info,61,POS,basic,ssh_userauth_gssapi,
57,62,Programmer,what does the method ssh_userauth_gssapi do?,eli-info-related,51,FOL,functionality,ssh_userauth_gssapi,
58,63,Apiza,"ssh_userauth_gssapi method tries to authenticate through the ""gssapi-with-mic"" method",info,62,POS,functionality,ssh_userauth_gssapi,
59,64,Programmer,"what is the ""gssapi-with-mic""?",eli-info,63,FOL,concepts,ssh_userauth_gssapi,
60,65,Apiza,"I'm sorry,",give-up,64,NEG,,,
60,66,Apiza, I can only answer API questions,give-up,65,CONT,,,
61,67,Programmer,how to know i connected to the server?,eli-info,,,patterns,,
62,68,Apiza,"ssh_connect returns an integer representing the status of the action: SSH_OK on success, SSH_ERROR on error.\nSSH_AGAIN, if the session is in nonblocking mode, and call must be done again.",sugg-info-extra,67,POS,functionality,ssh_connect,
63,69,Programmer,what does -1 means as a return value of ssh_connect?,eli-info,68,FOL,functionality,ssh_connect,
64,70,Apiza,"ssh_connect returns an integer representing the status of the action: SSH_OK on success, SSH_ERROR on error.\nSSH_AGAIN, if the session is in nonblocking mode, and call must be done again.",info,69,PART,functionality,ssh_connect,
65,71,Programmer,how to call ssh_userauth_password?,eli-info,,,patterns,ssh_userauth_password,
66,72,Apiza,"The signature is int ssh_userauth_password(ssh_session session, const char * username, const char * password)",info,71,POS,basic,ssh_userauth_password,
67,73,Programmer,and the return value?,eli-info,72,FOL,functionality,ssh_userauth_password,
68,74,Apiza,"Returns:\nSSH_AUTH_ERROR: A serious error happened.\nSSH_AUTH_DENIED: Authentication failed: use another method\nSSH_AUTH_PARTIAL: You've been partially authenticated, you still have to use another method\nSSH_AUTH_SUCCESS: Authentication success\nSSH_AUTH_AGAIN: In nonblocking mode, you've got to call this again later.\nNote\nMost server implementations do not permit changing the username during authentication. The username should only be set with ssh_options_set() only before you connect to the server.",info,73,POS,functionality directives,ssh_userauth_password,
69,75,Programmer,how to set the username in ssh_options_set()?,eli-info,,,patterns,ssh_options_set,
70,76,Apiza,ssh_options_set takes in an enum ssh_options_e. ,info,75,POS,patterns,ssh_options_set,
70,77,Apiza,One of the values of that enum is SSH_OPTIONS_USER,info,76,CONT,patterns,ssh_options_set,
71,78,Programmer,what should be the value for SSH_OPTIONS_USER&gt;,eli-info,77,FOL,patterns,ssh_options_set,
72,79,Programmer,?,eli-info,78,CONT,,,
73,80,Apiza,"SSH_OPTIONS_USER: The username for authentication (const char *).\n\nIf the value is NULL, the username is set to the default username.",info,79,POS,functionality,,
74,81,Programmer,how to disconnect from the server?,eli-sugg,,,patterns,,
75,82,Apiza,"To disconnect, use ssh_disconnect",sugg,81,POS,patterns,ssh_disconnect,
75,83,Apiza,with signature: void ssh_disconnect(ssh_session session),sugg,82,CONT,basic,ssh_disconnect,
76,84,Programmer,what value does it return?,eli-info,83,FOL,basic functionality,ssh_disconnect,
77,85,Apiza,It does not return a value,info,84,POS,basic,ssh_disconnect,
78,86,Programmer,how to open a new ssh session?,eli-sugg,,,patterns,ssh_session,
79,87,Apiza,"To create a new ssh session, use ssh_new",sugg,86,POS,patterns,ssh_session ssh_new,
80,88,Programmer,how to execute a command in the channel?,eli-sugg,,,patterns,,
81,89,Apiza,"To run a shell command without an interactive shell, use ssh_channel_request_exec",sugg-info,88,POS,patterns,ssh_channel_request_exec,
82,90,Apiza,This is similar to 'sh -c command',sugg-info,89,FOL,functionality,ssh_channel_request_exec,
83,91,Programmer,what is the signature of ssh_channel_request_exec?,eli-info,,,basic,ssh_channel_request_exec,
84,92,Apiza,"int ssh_channel_request_exec ( ssh_channel channel, const char * cmd )",info,91,POS,basic,ssh_channel_request_exec,
