line,id,speaker,text,ami_label,link,relationship,api_labels,topic,entities
26,27,Apiza,Are you asking about al_play_sample_instance?,ELICIT-INFORM,26,FOL,basic,al_play_sample_instance,
27,28,Programmer,yes,INFORM,27,POS,,al_play_sample_instance,
28,29,Apiza,The method plays the sample instance. ,INFORM,28,POS,functionality,al_play_sample_instance,
28,30,Apiza,"Returns true on success, false on failure.",INFORM,29,CONT,functionality,al_play_sample_instance,
29,31,Apiza,bool al_play_sample_instance(ALLEGRO_SAMPLE_INSTANCE *spl),INFORM,30,CONT,basic,al_play_sample_instance,
30,32,Programmer,how do I get an ALLEGRO_SAMPLE_INSTANCE ?,ELICIT-OFFER-OR-SUGGESTION,31,FOL,patterns,ALLEGRO_SAMPLE_INSTANCE,
31,33,Apiza,"An ALLEGRO_SAMPLE_INSTANCE object represents a playable instance of a predefined sound effect. It holds information about how the effect should be played: These playback parameters consist of the looping mode, loop start/end points, playing position, speed, gain, pan and the playmode. Whether a sample instance is currently playing or paused is also one of its properties.\n\nAn instance uses the data from an ALLEGRO_SAMPLE object. Multiple instances may be created from the same ALLEGRO_SAMPLE. An ALLEGRO_SAMPLE must not be destroyed while there are instances which reference it.\n\nTo actually produce audio output, an ALLEGRO_SAMPLE_INSTANCE must be attached to an ALLEGRO_MIXER which eventually reaches an ALLEGRO_VOICE object.",INFORM,32,PART,concepts directives structure patterns,ALLEGRO_SAMPLE_INSTANCE,
32,34,Apiza,Are you interested in al_play_sample?,ELICIT-INFORM,33,FOL,basic,al_play_sample_instance,
33,35,Programmer,yes,INFORM,34,POS,,al_play_sample_instance,
34,36,Apiza,The method plays a sample on one of the sample instances created by al_reserve_samples. ,INFORM,35,POS,functionality,al_play_sample_instance,
34,37,Apiza,"Returns true on success, false on failure. ",INFORM,36,CONT,functionality,al_play_sample_instance,
34,38,Apiza,Playback may fail because all the reserved sample instances are currently used.,INFORM,37,CONT,functionality,al_play_sample_instance,
35,39,Apiza,"bool al_play_sample(ALLEGRO_SAMPLE *spl, float gain, float pan, float speed,\n ALLEGRO_PLAYMODE loop, ALLEGRO_SAMPLE_ID *ret_id)",INFORM,38,CONT,basic,al_play_sample_instance,
36,40,Programmer,how do I get an ALLEGRO_SAMPLE,ELICIT-OFFER-OR-SUGGESTION,39,FOL,patterns,ALLEGRO_SAMPLE,
37,41,Apiza,Are you asking about al_get_sample_data?,ELICIT-INFORM,40,FOL,basic,al_get_sample_data ALLEGRO_SAMPLE,
38,42,Programmer,yes,INFORM,41,POS,,al_get_sample_data,
39,43,Apiza,The method return a pointer to the raw sample data.,INFORM,42,POS,functionality,al_get_sample_data,
40,44,Apiza,void *al_get_sample_data(const ALLEGRO_SAMPLE *spl),INFORM,43,CONT,basic,al_get_sample_data,
41,45,Programmer,how do I load a sample from a file ?,ELICIT-OFFER-OR-SUGGESTION,44,NEG,patterns,,
42,46,Apiza,Are you asking about al_create_sample?,ELICIT-INFORM,45,FOL,basic,al_create_sample,
43,47,Programmer,yes,INFORM,46,POS,,al_create_sample,
44,48,Apiza,"The method creates a sample data structure from the supplied buffer. If free_buf is true then the buffer will be freed with al_free when the sample data structure is destroyed. For portability (especially Windows), the buffer should have been allocated with al_malloc. Otherwise you should free the sample data yourself.",INFORM,47,POS,functionality directives environment,al_create_sample,
45,49,Apiza,"ALLEGRO_SAMPLE *al_create_sample(void *buf, unsigned int samples,\n unsigned int freq, ALLEGRO_AUDIO_DEPTH depth,\n ALLEGRO_CHANNEL_CONF chan_conf, bool free_buf)",INFORM,48,CONT,basic,al_create_sample,
46,50,Apiza,"A sample that is referred to by the samples parameter refers to a sequence channel intensities. E.g. if you're making a stereo sample with the samples set to 4, then the layout of the data in buf will be: LRLRLRLR\nWhere L and R are the intensities for the left and right channels respectively. A single sample, then, refers to the LR pair in this example.\n",INFORM,49,CONT,concepts patterns,al_create_sample,
46,51,Apiza,"To allocate a buffer of the correct size, you can use something like this:\nint sample_size = al_get_channel_count(chan_conf)\n * al_get_audio_depth_size(depth);\nint bytes = samples * sample_size;\nvoid *buffer = al_malloc(bytes);",INFORM,50,CONT,examples,al_create_sample,
47,52,Programmer,how to load a wav file?,ELICIT-OFFER-OR-SUGGESTION,51,NEG,patterns,,
48,53,Apiza,I'm not sure I understand,COMMENT-ABOUT-UNDERSTANDING,52,UNC,,,
49,54,Programmer,how to load a sample from a wav?,ELICIT-OFFER-OR-SUGGESTION,52,REP,patterns,,
50,55,Apiza,Are you asking about al_get_sample?,ELICIT-INFORM,54,FOL,basic,al_get_sample,
51,56,Programmer,yes,INFORM,55,POS,,al_get_sample,
52,57,Apiza,The method returns the sample data that the sample instance plays.\n,INFORM,56,POS,functionality,al_get_sample,
52,58,Apiza,"Note this returns a pointer to an internal structure, not the ALLEGRO_SAMPLE that you may have passed to al_set_sample. However, the sample buffer of the returned ALLEGRO_SAMPLE will be the same as the one that was used to create the sample (passed to al_create_sample). You can use al_get_sample_data on the return value to retrieve and compare it.",INFORM,57,CONT,structure patterns,al_get_sample,
53,59,Apiza,ALLEGRO_SAMPLE *al_get_sample(ALLEGRO_SAMPLE_INSTANCE *spl),INFORM,58,CONT,basic,al_get_sample,
54,60,Programmer,how do I play a sound file ?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
55,61,Apiza,Are you asking about al_play_sample?,ELICIT-INFORM,60,FOL,basic,al_play_sample,
56,62,Programmer,no,INFORM,61,NEG,,al_play_sample,
57,63,Apiza,Are you asking about al_load_sample?,ELICIT-INFORM,62,FOL,basic,al_load_sample,
58,64,Programmer,yes,INFORM,63,POS,,al_load_sample,
59,65,Apiza,The method loads a few different audio file formats based on their extension.\n,INFORM,64,POS,functionality,al_load_sample,
59,66,Apiza,"Note that this stores the entire file in memory at once, which may be time consuming. To read the file as it is needed, use al_load_audio_stream.\n",INFORM,65,CONT,quality patterns,al_load_sample,
59,67,Apiza,"Returns the sample on success, NULL on failure.",INFORM,66,CONT,functionality,al_load_sample,
60,68,Apiza,ALLEGRO_SAMPLE *al_load_sample(const char *filename),INFORM,67,CONT,basic,al_load_sample,
61,69,Programmer,how do I initialize audio?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
62,70,Apiza,Are you asking about al_init_acodec_addon?,ELICIT-INFORM,69,FOL,basic,al_init_acodec_addon,
63,71,Programmer,yes,INFORM,70,POS,,,
64,72,Apiza,"The method registers all the known audio file type handlers for al_load_sample, al_save_sample, al_load_audio_stream, etc.",INFORM,71,POS,functionality patterns,,
65,73,Apiza,bool al_init_acodec_addon(void),INFORM,72,CONT,basic,,
66,74,Programmer,why would al_load_sample crash?,ELICIT-INFORM,,,functionality,al_load_sample,
67,75,Apiza,the allegro_audio library does not support any audio file formats by default.,INFORM,74,POS,directives,al_load_sample,
67,76,Apiza,"You must use the allegro_acodec addon, or register your own format handler.",SUGGEST,75,CONT,directives,al_load_sample al_init_acodec_addon,
68,77,Programmer,how do I initialize the allegro_acodec addon?,ELICIT-OFFER-OR-SUGGESTION,76,FOL,patterns,,
69,78,Apiza,Are you asking about al_init_acodec_addon?,ELICIT-INFORM,77,FOL,basic,al_init_acodec_addon,
70,79,Programmer,yes,INFORM,78,POS,,al_init_acodec_addon,
71,80,Apiza,"The method registers all the known audio file type handlers for al_load_sample, al_save_sample, al_load_audio_stream, etc.\nDepending on what libraries are available, the full set of recognised extensions is: .wav, .flac, .ogg, .opus, .it, .mod, .s3m, .xm, .voc.",INFORM,79,POS,functionality directives purpose,al_init_acodec_addon,
72,81,Apiza,Would you like to learn the limitations of this method?,ELICIT-INFORM,80,FOL,directives,al_init_acodec_addon,
73,82,Programmer,yes,INFORM,81,POS,,al_init_acodec_addon,
74,83,Apiza,"Limitations:\n\nSaving is only supported for wav files.\n\nThe wav file loader currently only supports 8/16 bit little endian PCM files. 16 bits are used when saving wav files. Use flac files if more precision is required.\n\nModule files (.it, .mod, .s3m, .xm) are often composed with streaming in mind, and sometimes cannot be easily rendered into a finite length sample. Therefore they cannot be loaded with al_load_sample/al_load_sample_f and must be streamed with al_load_audio_stream or al_load_audio_stream_f.\n\n.voc file streaming is unimplemented.",INFORM,82,POS,directives purpose,al_init_acodec_addon,
75,84,Programmer,tell me about ALLEGRO_PLAYMODE,ELICIT-INFORM,39,FOL,basic,ALLEGRO_PLAYMODE,
76,85,Apiza,Sample and stream playback mode.\n\n,INFORM,84,POS,concepts,ALLEGRO_PLAYMODE,
76,86,Apiza,ALLEGRO_PLAYMODE_ONCE\nALLEGRO_PLAYMODE_LOOP\nALLEGRO_PLAYMODE_BIDIR,INFORM,85,CONT,structure,ALLEGRO_PLAYMODE,
77,87,Programmer,tell me more about al_play_sample,ELICIT-INFORM,39,FOL,basic,al_play_sample,
78,88,Apiza,The method plays a sample on one of the sample instances created by al_reserve_samples. ,INFORM,87,POS,functionality,al_play_sample,
78,89,Apiza,"Returns true on success, false on failure.",INFORM,88,CONT,functionality,al_play_sample,
78,90,Apiza,Playback may fail because all the reserved sample instances are currently used.,INFORM,89,CONT,functionality,al_play_sample,
79,91,Apiza,"bool al_play_sample(ALLEGRO_SAMPLE *spl, float gain, float pan, float speed,\n ALLEGRO_PLAYMODE loop, ALLEGRO_SAMPLE_ID *ret_id)",INFORM,90,CONT,basic,al_play_sample,
80,92,Programmer,tell me more about al_reserve_samples,ELICIT-INFORM,88,FOL,basic,al_reserve_samples,
81,93,Apiza,"The method reserves a number of sample instances, attaching them to the default mixer. If no default mixer is set when this function is called, then it will create one and attach it to the default voice. If no default voice has been set, it, too, will be created.\nIf you call this function a second time with a smaller number of samples, then the excess internal sample instances will be destroyed causing some sounds to stop and some instances returned by al_lock_sample_id to be invalidated.",INFORM,92,POS,functionality control patterns,al_reserve_samples,
82,94,Apiza,bool al_reserve_samples(int reserve_samples),INFORM,93,CONT,basic,al_reserve_samples,
83,95,Programmer,how do I draw text?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
84,96,Apiza,Are you asking about al_draw_text?,ELICIT-INFORM,95,FOL,basic,al_draw_text,
85,97,Programmer,yes,INFORM,96,POS,,al_draw_text,
86,98,Apiza,"The method writes the NUL-terminated string text onto the target bitmap at position x, y, using the specified font.\n",INFORM,97,POS,functionality,al_draw_text,
86,99,Apiza,"The flags parameter can be 0 or one of the following flags:\n\t•\tALLEGRO_ALIGN_LEFT - Draw the text left-aligned (same as 0).\n\t•\tALLEGRO_ALIGN_CENTRE - Draw the text centered around the given position.\n\t•\tALLEGRO_ALIGN_RIGHT - Draw the text right-aligned to the given position.\nIt can also be combined with this flag:\n\t•\tALLEGRO_ALIGN_INTEGER - Always draw text aligned to an integer pixel position. This was formerly the default behaviour. Since: 5.0.8, 5.1.4\n",INFORM,98,CONT,directives patterns environment,al_draw_text,
86,100,Apiza,"This function does not support newline characters (\\n), but you can use al_draw_multiline_text for multi line text output.",INFORM,99,CONT,directives patterns,al_draw_text,
87,101,Apiza,"void al_draw_text(const ALLEGRO_FONT *font,\n ALLEGRO_COLOR color, float x, float y, int flags,\n char const *text)",INFORM,100,CONT,basic,al_draw_text,
88,102,Programmer,how do I load a font?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
89,103,Apiza,Are you asking about al_load_font?,ELICIT-INFORM,102,FOL,basic,al_load_font,
90,104,Programmer,yes,INFORM,103,POS,,al_load_font,
91,105,Apiza,"The method loads a font from disk. This will use al_load_bitmap_font_flagsif you pass the name of a known bitmap format, or else al_load_ttf_font.\nThe flags parameter is passed through to either of those functions. Bitmap and TTF fonts are also affected by the current bitmap flags at the time the font is loaded.",INFORM,104,POS,functionality control,al_load_font,
92,106,Apiza,"ALLEGRO_FONT *al_load_font(char const *filename, int size, int flags)",INFORM,105,CONT,basic,al_load_font,
93,107,Programmer,tell me about al_load_ttf_font,ELICIT-INFORM,105,FOL,basic,al_load_ttf_font,
94,108,Apiza,"The method loads a TrueType font from a file using the FreeType library. Quoting from the FreeType FAQ this means support for many different font formats:\nTrueType, OpenType, Type1, CID, CFF, Windows FON/FNT, X11 PCF, and others\nThe size parameter determines the size the font will be rendered at, specified in pixels. The standard font size is measured in units per EM, if you instead want to specify the size as the total height of glyphs in pixels, pass it as a negative value.",INFORM,107,POS,functionality patterns,al_load_ttf_font,
95,109,Apiza,"ALLEGRO_FONT *al_load_ttf_font(char const *filename, int size, int flags)",INFORM,108,CONT,basic,al_load_ttf_font,
96,110,Programmer,what's the flags parameter in al_load_ttf_font,ELICIT-INFORM,109,FOL,functionality,al_load_ttf_font,
97,111,Apiza,"The following flags are supported:\n\nALLEGRO_TTF_NO_KERNING - Do not use any kerning even if the font file supports it.\n\nALLEGRO_TTF_MONOCHROME - Load as a monochrome font (which means no anti-aliasing of the font is done).\n\nALLEGRO_TTF_NO_AUTOHINT - Disable the Auto Hinter which is enabled by default in newer versions of FreeType. Since: 5.0.6, 5.1.2",INFORM,110,POS,patterns directives,al_load_ttf_font,
98,112,Programmer,how do I initialize fonts?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
99,113,Apiza,Are you asking about al_init_font_addon?,ELICIT-INFORM,112,FOL,basic,al_init_font_addon,
100,114,Programmer,yes,INFORM,113,POS,,al_init_font_addon,
101,115,Apiza,The method initialises the font addon.\n,INFORM,114,POS,basic,al_init_font_addon,
101,116,Apiza,"Note that if you intend to load bitmap fonts, you will need to initialise allegro_image separately (unless you are using another library to load images).\nSimilarly, if you wish to load truetype-fonts, do not forget to also call al_init_ttf_addon.\n",INFORM,115,CONT,patterns,al_init_font_addon,
101,117,Apiza,"Returns true on success, false on failure. ",INFORM,116,CONT,functionality,al_init_font_addon,
101,118,Apiza,"On the 5.0 branch, this function has no return value. You may wish to avoid checking the return value if your code needs to be compatible with Allegro 5.0. Currently, the function will never return false.",INFORM,117,CONT,functionality patterns environment,al_init_font_addon,
102,119,Apiza,bool al_init_font_addon(void),INFORM,118,CONT,basic,al_init_font_addon,
103,120,Programmer,how do I load png?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
104,121,Apiza,Are you asking about al_load_bitmap?,ELICIT-INFORM,120,FOL,basic,al_load_bitmap,
105,122,Programmer,yes,INFORM,121,POS,,al_load_bitmap,
106,123,Apiza,"The method loads an image file into a new ALLEGRO_BITMAP. The file type is determined by the extension, except if the file has no extension in which case al_identify_bitmap is used instead.\n",INFORM,122,POS,functionality control structure,al_load_bitmap,
106,124,Apiza,Returns NULL on error.\n,INFORM,123,CONT,functionality,al_load_bitmap,
106,125,Apiza,This is the same as calling al_load_bitmap_flags with a flags parameter of 0.,INFORM,124,CONT,structure,al_load_bitmap,
107,126,Apiza,ALLEGRO_BITMAP *al_load_bitmap(const char *filename),INFORM,125,CONT,basic,al_load_bitmap,
108,127,Programmer,how do I initialize image loaders,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
109,128,Apiza,Are you asking about al_register_bitmap_loader?,ELICIT-INFORM,127,FOL,basic,al_register_bitmap_loader,
110,129,Programmer,yes,INFORM,128,POS,,al_register_bitmap_loader,
111,130,Apiza,The method registers a handler for al_load_bitmap. The given function will be used to handle the loading of bitmaps files with the given extension.\nThe extension should include the leading dot ('.') character. It will be matched case-insensitively.\nThe loader argument may be NULL to unregister an entry.\n,INFORM,129,CONT,functionality directives patterns,al_register_bitmap_loader,
111,131,Apiza,"Returns true on success, false on error. Returns false if unregistering an entry that doesn't exist.",INFORM,130,CONT,functionality,al_register_bitmap_loader,
112,132,Apiza,"bool al_register_bitmap_loader(const char *extension,\n ALLEGRO_BITMAP *(*loader)(const char *filename, int flags))",INFORM,131,CONT,basic,al_register_bitmap_loader,
113,133,Programmer,initialize image addon?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
114,134,Apiza,Are you asking about al_init_image_addon?,ELICIT-INFORM,133,FOL,basic,al_init_image_addon,
115,135,Programmer,yes,INFORM,134,POS,,al_init_image_addon,
116,136,Apiza,"The method initializes the image addon. This registers bitmap format handlers for al_load_bitmap, al_load_bitmap_f, al_save_bitmap, al_save_bitmap_f.\nThe following types are built into the Allegro image addon and guaranteed to be available: BMP, DDS, PCX, TGA. Every platform also supports JPEG and PNG via external dependencies.\nOther formats may be available depending on the operating system and installed libraries, but are not guaranteed and should not be assumed to be universally available.\nThe DDS format is only supported to load from, and only if the DDS file contains textures compressed in the DXT1, DXT3 and DXT5 formats. ",INFORM,135,POS,functionality directives patterns environment,al_init_image_addon,
116,137,Apiza,"Note that when loading a DDS file, the created bitmap will always be a video bitmap and will have the pixel format matching the format in the file.",INFORM,136,CONT,functionality,al_init_image_addon,
117,138,Apiza,bool al_init_image_addon(void),INFORM,137,CONT,basic,al_init_image_addon,
118,139,Programmer,how to scale a bitmap?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
119,140,Apiza,Are you asking about al_draw_scaled_bitmap?,ELICIT-INFORM,139,FOL,basic,al_draw_scaled_bitmap,
120,141,Programmer,yes,INFORM,140,POS,,al_draw_scaled_bitmap,
121,142,Apiza,The method draws a scaled version of the given bitmap to the target bitmap.\n,INFORM,141,CONT,functionality,al_draw_scaled_bitmap,
121,143,Apiza,\t•\tsx - source x\n\t•\tsy - source y\n\t•\tsw - source width\n\t•\tsh - source height\n\t•\tdx - destination x\n\t•\tdy - destination y\n\t•\tdw - destination width\n\t•\tdh - destination height\n\t•\tflags - same as for al_draw_bitmap\n,INFORM,142,CONT,functionality,al_draw_scaled_bitmap,
121,144,Apiza,See al_draw_bitmap for a note on restrictions on which bitmaps can be drawn where.,INFORM,143,CONT,,al_draw_scaled_bitmap,
122,145,Apiza,"void al_draw_scaled_bitmap(ALLEGRO_BITMAP *bitmap,\n float sx, float sy, float sw, float sh,\n float dx, float dy, float dw, float dh, int flags)",INFORM,144,CONT,basic,al_draw_scaled_bitmap,
123,146,Programmer,rotate a bitmap?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
124,147,Apiza,Are you asking about al_draw_rotated_bitmap?,ELICIT-INFORM,146,FOL,basic,al_draw_rotated_bitmap,
125,148,Programmer,yes,INFORM,147,POS,,al_draw_rotated_bitmap,
126,149,Apiza,"The method draws a rotated version of the given bitmap to the target bitmap. The bitmap is rotated by 'angle' radians clockwise.\nThe point at cx/cy relative to the upper left corner of the bitmap will be drawn at dx/dy and the bitmap is rotated around this point. If cx,cy is 0,0 the bitmap will rotate around its upper left corner.\n",INFORM,148,POS,functionality patterns,al_draw_rotated_bitmap,
126,150,Apiza,\t•\tcx - center x (relative to the bitmap)\n\t•\tcy - center y (relative to the bitmap)\n\t•\tdx - destination x\n\t•\tdy - destination y\n\t•\tangle - angle by which to rotate (radians)\n\t•\tflags - same as for al_draw_bitmap,INFORM,149,CONT,functionality,al_draw_rotated_bitmap,
127,151,Apiza,"void al_draw_rotated_bitmap(ALLEGRO_BITMAP *bitmap,\n float cx, float cy, float dx, float dy, float angle, int flags)",INFORM,150,CONT,basic,al_draw_rotated_bitmap,
