line,id,speaker,text,ami_label,link,relationship,api_labels,topic,entities
9,15,Apiza,"ALLEGRO_EVENT_KEY_CHAR\n\nA character was typed on the keyboard, or a character was auto-repeated.\n\nkeyboard.keycode (int)\nThe code corresponding to the physical key which was last pressed. See the Key codes section for the list of ALLEGRO_KEY_* constants.\nkeyboard.unichar (int)\nA Unicode code point (character). This may be zero or negative if the event was generated for a non-visible ""character"", such as an arrow or Function key. In that case you can act upon the keycode field.\n\nSome special keys will set the unichar field to their standard ASCII values: Tab=9, Return=13, Escape=27. In addition if you press the Control key together with A to Z the unichar field will have the values 1 to 26. For example Ctrl-A will set unichar to 1 and Ctrl-H will set it to 8.\n\nAs of Allegro 5.0.2 there are some inconsistencies in the treatment of Backspace (8 or 127) and Delete (127 or 0) keys on different platforms. These can be worked around by checking the keycode field.\n\nkeyboard.modifiers (unsigned)\nThis is a bitfield of the modifier keys which were pressed when the event occurred. See ""Keyboard modifier flags"" for the constants.\nkeyboard.repeat (bool)\nIndicates if this is a repeated character.\nkeyboard.display (ALLEGRO_DISPLAY *)\nThe display which had keyboard focus when the event occurred.\nNote: in many input methods, characters are not entered one-for-one with physical key presses. Multiple key presses can combine to generate a single character, e.g. apostrophe + e may produce \'é\'. Fewer key presses can also generate more characters, e.g. macro sequences expanding to common phrases.",INFORM,14,CONT,concepts directives structure environment,ALLEGRO_EVENT_KEY_CHAR,
10,16,Programmer,how do you handle keyboard events?,ELICIT-OFFER-OR-SUGGESTION,15,FOL,control patterns,,
11,17,Apiza,You'll probably want to use al_get_keyboard_event_source:\n\n,SUGGEST,16,POS,patterns,al_get_keyboard_event_source,
11,18,Apiza,ALLEGRO_EVENT_SOURCE *al_get_keyboard_event_source(void)\n\n,INFORM,17,CONT,basic,al_get_keyboard_event_source,
11,19,Apiza,Retrieve the keyboard event source. All keyboard events are generated by this event source.\n\n,INFORM,18,CONT,functionality control,al_get_keyboard_event_source,
11,20,Apiza,Returns NULL if the keyboard subsystem was not installed.,INFORM,19,CONT,functionality,al_get_keyboard_event_source,
12,21,Programmer,how do you check key pressed state,ELICIT-OFFER-OR-SUGGESTION,20,FOL,patterns,,
13,22,Apiza,You can check that with al_key_down:\n\n,SUGGEST,21,POS,patterns,al_key_down,
13,23,Apiza,"bool al_key_down(const ALLEGRO_KEYBOARD_STATE *state, int keycode)\n\n",INFORM,22,CONT,basic,al_key_down,
13,24,Apiza,Return true if the key specified was held down in the state specified.,INFORM,23,CONT,functionality,al_key_down,
14,25,Programmer,how do you use ALLEGRO_KEYBOARD_STATE ?,ELICIT-OFFER-OR-SUGGESTION,24,FOL,patterns,al_key_down ALLEGRO_KEYBOARD_STATE,
15,26,Apiza,What would you like to do with it? ,ELICIT-INFORM,25,FOL,patterns,ALLEGRO_KEYBOARD_STATE,
15,27,Apiza,Here\'s some basic information:\n\n,INFORM,25,PART,,ALLEGRO_KEYBOARD_STATE,
15,28,Apiza,ALLEGRO_KEYBOARD_STATE\n\ntypedef struct ALLEGRO_KEYBOARD_STATE ALLEGRO_KEYBOARD_STATE;\n\n,INFORM,27,CONT,basic,ALLEGRO_KEYBOARD_STATE,
15,29,Apiza,"This is a structure that is used to hold a ""snapshot"" of a keyboard\'s state at a particular instant. ",INFORM,28,CONT,purpose,ALLEGRO_KEYBOARD_STATE,
15,30,Apiza,"It contains the following publically readable fields:\n\ndisplay - points to the display that had keyboard focus at the time the state was saved. If no display was focused, this points to NULL.\n",INFORM,29,CONT,structure concepts functionality,ALLEGRO_KEYBOARD_STATE,
15,31,Apiza,You cannot read the state of keys directly. Use the function al_key_down.,INFORM,30,CONT,directives patterns,ALLEGRO_KEYBOARD_STATE,
16,32,Programmer,how do you retrieve the current ALLEGRO_KEYBOARD_STATE for the keyboard?,ELICIT-OFFER-OR-SUGGESTION,26,POS,patterns,ALLEGRO_KEYBOARD_STATE,
17,33,Apiza,You can retrieve the keyboard state with al_get_keyboard_state:\n\n,SUGGEST,32,POS,patterns,ALLEGRO_KEYBOARD_STATE al_get_keyboard_state,
17,34,Apiza,void al_get_keyboard_state(ALLEGRO_KEYBOARD_STATE *ret_state)\n\n,INFORM,33,CONT,basic,al_get_keyboard_state,
17,35,Apiza,Save the state of the keyboard specified at the time the function is called into the structure pointed to by ret_state.,INFORM,34,CONT,functionality,al_get_keyboard_state,
18,36,Programmer,"great,",ASSESS,35,POS,,al_get_keyboard_state,
18,37,Programmer, it works,INFORM,36,CONT,,,
19,38,Apiza,Great!,BE-POSITIVE,36,POS,,,
20,39,Programmer,how do you play sounds in Allegro,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
21,40,Apiza,You'll probably want to start with al_install_audio:\n\n,SUGGEST,39,POS,patterns,al_install_audio,
21,41,Apiza,bool al_install_audio(void)\n\n,INFORM,40,CONT,basic,al_install_audio,
21,42,Apiza,Install the audio subsystem.\n\n,INFORM,41,CONT,functionality,al_install_audio,
21,43,Apiza,"Returns true on success, false on failure.\n\n",INFORM,42,CONT,functionality,al_install_audio,
21,44,Apiza,Note: most users will call al_reserve_samples and al_init_acodec_addon after this.,INFORM,43,CONT,patterns,al_install_audio,
22,45,Programmer,describe al_reserve_samples,ELICIT-INFORM,44,FOL,basic,al_reserve_samples,
23,46,Apiza,Here's some information on al_reserve_samples:\n\n,INFORM,45,POS,,al_reserve_samples,
23,47,Apiza,bool al_reserve_samples(int reserve_samples)\n\n,INFORM,46,CONT,basic,al_reserve_samples,
23,48,Apiza,"Reserves a number of sample instances, attaching them to the default mixer. If no default mixer is set when this function is called, then it will create one and attach it to the default voice. If no default voice has been set, it, too, will be created.\n\nIf you call this function a second time with a smaller number of samples, then the excess internal sample instances will be destroyed causing some sounds to stop and some instances returned by al_lock_sample_id to be invalidated.\n\nThis diagram illustrates the structures that are set up:\n\n sample instance 1\n / sample instance 2\ndefault voice &lt;-- default mixer &lt;--- .\n \\ .\n sample instance N\n",INFORM,47,CONT,functionality patterns ,al_reserve_samples,
23,49,Apiza,"Returns true on success, false on error. ",INFORM,48,CONT,functionality,al_reserve_samples,
23,50,Apiza,al_install_audio must have been called first.,INFORM,49,CONT,directives,al_reserve_samples,
24,51,Programmer,how do you play a single wav file in Allegro?,ELICIT-OFFER-OR-SUGGESTION,50,FOL,patterns,,
25,52,Apiza,You'll probably want to use al_load_sample followed by al_play_sample:\n\n,SUGGEST,51,POS,patterns,al_load_sample al_play_sample,
25,53,Apiza,ALLEGRO_SAMPLE *al_load_sample(const char *filename)\n\n,INFORM,52,CONT,basic,al_load_sample,
25,54,Apiza,"Loads a few different audio file formats based on their extension.\n\nNote that this stores the entire file in memory at once, which may be time consuming. To read the file as it is needed, use al_load_audio_stream.\n\n",INFORM,53,CONT,functionality quality patterns,al_load_sample,
25,55,Apiza,"Returns the sample on success, NULL on failure.\n\n",INFORM,54,CONT,functionality,al_load_sample,
25,56,Apiza,"Note: the allegro_audio library does not support any audio file formats by default. You must use the allegro_acodec addon, or register your own format handler.\n\n",INFORM,55,CONT,quality patterns,al_load_sample,
25,57,Apiza,"bool al_play_sample(ALLEGRO_SAMPLE *spl, float gain, float pan, float speed,\n ALLEGRO_PLAYMODE loop, ALLEGRO_SAMPLE_ID *ret_id)\n\n",INFORM,56,CONT,basic,al_play_sample,
25,58,Apiza,Plays a sample on one of the sample instances created by al_reserve_samples.,INFORM,57,CONT,functionality patterns ,al_play_sample,
25,59,Apiza," Returns true on success, false on failure. ",INFORM,58,CONT,functionality,al_play_sample,
25,60,Apiza,Playback may fail because all the reserved sample instances are currently used.\n\n,INFORM,59,CONT,functionality directives quality patterns basic,al_play_sample,
25,61,Apiza,"Parameters:\n\ngain - relative volume at which the sample is played; 1.0 is normal.\npan - 0.0 is centred, -1.0 is left, 1.0 is right, or ALLEGRO_AUDIO_PAN_NONE.\nspeed - relative speed at which the sample is played; 1.0 is normal.\nloop - ALLEGRO_PLAYMODE_ONCE, ALLEGRO_PLAYMODE_LOOP, or ALLEGRO_PLAYMODE_BIDIR\nret_id - if non-NULL the variable which this points to will be assigned an id representing the sample being played. If al_play_sample returns false, then the contents of ret_id are invalid and must not be used as argument to other functions.",INFORM,60,CONT,functionality directives,al_play_sample,
26,62,Programmer,how do you get the error message when al_load_sample fails?,ELICIT-OFFER-OR-SUGGESTION,53,FOL,patterns,al_load_sample,
27,63,Programmer,how do you use allegro_acodec to handle .wav audio files?,ELICIT-OFFER-OR-SUGGESTION,56,FOL,patterns,,
28,64,Apiza,Have you called al_init_acodec_addon?\n\n,ELICIT-INFORM,63,FOL,patterns,al_init_acodec_addon,
28,65,Apiza,bool al_init_acodec_addon(void)\n\n,INFORM,64,FOL,basic,al_init_acodec_addon,
28,66,Apiza,"This function registers all the known audio file type handlers for al_load_sample, al_save_sample, al_load_audio_stream, etc.\n\nDepending on what libraries are available, the full set of recognised extensions is: .wav, .flac, .ogg, .opus, .it, .mod, .s3m, .xm, .voc.\n\n",INFORM,65,CONT,functionality purpose,al_init_acodec_addon,
28,67,Apiza,"Limitations:\n\nSaving is only supported for wav files.\n\nThe wav file loader currently only supports 8/16 bit little endian PCM files. 16 bits are used when saving wav files. Use flac files if more precision is required.\n\nModule files (.it, .mod, .s3m, .xm) are often composed with streaming in mind, and sometimes cannot be easily rendered into a finite length sample. Therefore they cannot be loaded with al_load_sample/al_load_sample_f and must be streamed with al_load_audio_stream or al_load_audio_stream_f.\n\n.voc file streaming is unimplemented.\n\n",INFORM,66,CONT,directives patterns quality,al_init_acodec_addon,
28,68,Apiza,Return true on success.,INFORM,67,CONT,functionality,al_init_acodec_addon,
29,69,Programmer,"ok, ",ASSESS,68,POS,,,
29,70,Programmer,it works,INFORM,69,CONT,,,
30,71,Apiza,Great!,BE-POSITIVE,70,CONT,,,
31,72,Programmer,how do you draw text with Allegro?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
32,73,Apiza,You'll probably want to start with al_init_font_addon:\n\n,SUGGEST,72,POS,patterns,al_init_font_addon,
32,74,Apiza,bool al_init_font_addon(void)\n\n,INFORM,73,CONT,basic,al_init_font_addon,
32,75,Apiza,Initialise the font addon.\n\n,INFORM,74,CONT,functionality,al_init_font_addon,
32,76,Apiza,"Note that if you intend to load bitmap fonts, you will need to initialise allegro_image separately (unless you are using another library to load images).\n\nSimilarly, if you wish to load truetype-fonts, do not forget to also call al_init_ttf_addon.\n\n",INFORM,75,CONT,directives,al_init_font_addon,
32,77,Apiza,"Returns true on success, false on failure. On the 5.0 branch, this function has no return value. You may wish to avoid checking the return value if your code needs to be compatible with Allegro 5.0. Currently, the function will never return false.",INFORM,76,CONT,functionality environment patterns,al_init_font_addon,
33,78,Programmer,what's next?,ELICIT-OFFER-OR-SUGGESTION,77,FOL,patterns,,
34,79,Apiza,You'll probably want to use al_load_font to load a font:\n\n,SUGGEST,78,POS,patterns,al_load_font,
34,80,Apiza,"ALLEGRO_FONT *al_load_font(char const *filename, int size, int flags)\n\n",INFORM,79,CONT,basic,al_load_font,
34,81,Apiza,"Loads a font from disk. This will use al_load_bitmap_font_flags if you pass the name of a known bitmap format, or else al_load_ttf_font.\n\nThe flags parameter is passed through to either of those functions. Bitmap and TTF fonts are also affected by the current bitmap flags at the time the font is loaded.",INFORM,80,CONT,functionality control,al_load_font,
35,82,Programmer,how do you use al_load_ttf_font?,ELICIT-OFFER-OR-SUGGESTION,81,FOL,patterns,al_load_ttf_font,
36,83,Apiza,Here's some information on al_load_ttf_font:\n\n,INFORM,82,POS,,al_load_ttf_font,
36,84,Apiza,"ALLEGRO_FONT *al_load_ttf_font(char const *filename, int size, int flags)\n\n",INFORM,83,CONT,basic,al_load_ttf_font,
36,85,Apiza,"Loads a TrueType font from a file using the FreeType library. Quoting from the FreeType FAQ this means support for many different font formats:\n\nTrueType, OpenType, Type1, CID, CFF, Windows FON/FNT, X11 PCF, and others\n\nThe size parameter determines the size the font will be rendered at, specified in pixels. The standard font size is measured in units per EM, if you instead want to specify the size as the total height of glyphs in pixels, pass it as a negative value.\n\n",INFORM,84,CONT,functionality references patterns,al_load_ttf_font,
36,86,Apiza,"Note: If you want to display text at multiple sizes, load the font multiple times with different size parameters.\n\n",INFORM,85,CONT,patterns,al_load_ttf_font,
36,87,Apiza,"The following flags are supported:\n\nALLEGRO_TTF_NO_KERNING - Do not use any kerning even if the font file supports it.\n\nALLEGRO_TTF_MONOCHROME - Load as a monochrome font (which means no anti-aliasing of the font is done).\n\nALLEGRO_TTF_NO_AUTOHINT - Disable the Auto Hinter which is enabled by default in newer versions of FreeType. Since: 5.0.6, 5.1.2",INFORM,86,CONT,directives patterns environment,al_load_ttf_font,
37,88,Programmer,"what's next, to draw text once I have loaded the font?",ELICIT-OFFER-OR-SUGGESTION,81,FOL,patterns,,
38,89,Apiza,To draw text you'll probably want to use al_draw_text:\n\n,SUGGEST,88,POS,patterns,al_draw_text,
38,90,Apiza,"void al_draw_text(const ALLEGRO_FONT *font,\n ALLEGRO_COLOR color, float x, float y, int flags,\n char const *text)\n\n",INFORM,89,CONT,basic,al_draw_text,
38,91,Apiza,"Writes the NUL-terminated string text onto the target bitmap at position x, y, using the specified font.\n\n",INFORM,90,CONT,functionality,al_draw_text,
38,92,Apiza,"The flags parameter can be 0 or one of the following flags:\n\nALLEGRO_ALIGN_LEFT - Draw the text left-aligned (same as 0).\nALLEGRO_ALIGN_CENTRE - Draw the text centered around the given position.\nALLEGRO_ALIGN_RIGHT - Draw the text right-aligned to the given position.\nIt can also be combined with this flag:\n\nALLEGRO_ALIGN_INTEGER - Always draw text aligned to an integer pixel position. This was formerly the default behaviour. Since: 5.0.8, 5.1.4\n",INFORM,91,CONT,directives patterns environment,al_draw_text,
38,93,Apiza,"This function does not support newline characters (\\n), but you can use al_draw_multiline_text for multi line text output.",INFORM,92,CONT,directives patterns,al_draw_text,
39,94,Programmer,how do you use ALLEGRO_COLOR?,ELICIT-OFFER-OR-SUGGESTION,90,FOL,patterns,ALLEGRO_COLOR al_draw_text,
40,95,Apiza,al_map_rgb should allow you to create an ALLEGRO_COLOR:\n\n,SUGGEST,94,PART,patterns,ALLEGRO_COLOR al_map_rgb,
40,96,Apiza,"ALLEGRO_COLOR al_map_rgb(\n unsigned char r, unsigned char g, unsigned char b)\n\n",INFORM,95,CONT,basic,al_map_rgb,
40,97,Apiza,"Convert r, g, b (ranging from 0-255) into an ALLEGRO_COLOR, using 255 for alpha.",INFORM,96,CONT,functionality,al_map_rgb,
41,98,Programmer,"why would al_draw_text() produce the warning ""VERR_BUFFER_OVERFLOW""",ELICIT-INFORM,90,FOL,functionality,al_draw_text,
42,99,Apiza,It seems like that's most likely a problem with your virtual machine. ,INFORM,98,POS,environment,al_draw_text,
42,100,Apiza,What size display are you using?,ELICIT-INFORM,98,FOL,environment,al_draw_text,
43,101,Programmer,"ok,",ASSESS,101,NEG,,,
43,102,Programmer,nevermind,SUGGEST,102,CONT,,,
44,103,Programmer,What to do if al_draw_text produces no result?,ELICIT-OFFER-OR-SUGGESTION,90,FOL,functionality patterns,al_draw_text,
45,104,Programmer,nevermind,SUGGEST,103,NEG,,,
46,105,Programmer,"ok,",ASSESS,90,POS,,,
46,106,Programmer,it works,INFORM,105,CONT,,al_draw_text,
47,107,Apiza,Great!,BE-POSITIVE,106,POS,,,
48,108,Programmer,how do you load a .png into a bitmap,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
