line,id,speaker,text,ami_label,link,relationship,api_labels,topic,entities
24,50,Apiza,"Reserves a number of sample instances, attaching them to the default mixer. If no default mixer is set when this function is called, then it will create one and attach it to the default voice. If no default voice has been set, it, too, will be created.\n\nIf you call this function a second time with a smaller number of samples, then the excess internal sample instances will be destroyed causing some sounds to stop and some instances returned by al_lock_sample_id to be invalidated.\n\nThis diagram illustrates the structures that are set up:\n\n sample instance 1\n / sample instance 2\ndefault voice &lt;-- default mixer &lt;--- .\n \\ .\n sample instance N\n\n",INFORM,49,CONT,functionality patterns,al_reserve_samples,
24,51,Apiza,"Returns true on success, false on error.",INFORM,50,CONT,functionality,al_reserve_samples,
24,52,Apiza, al_install_audio must have been called first.,INFORM,51,CONT,directives,al_install_audio al_reserve_samples,
25,53,Programmer,How do I load a font?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
26,54,Apiza,al_load_font will allow you to load a font:\n\n,SUGGEST,53,POS,patterns,al_load_font,
26,55,Apiza,"ALLEGRO_FONT *al_load_font(char const *filename, int size, int flags)\n\n",INFORM,54,CONT,basic,al_load_font,
26,56,Apiza,"Loads a font from disk. This will use al_load_bitmap_font_flags if you pass the name of a known bitmap format, or else al_load_ttf_font.\n\nThe flags parameter is passed through to either of those functions. Bitmap and TTF fonts are also affected by the current bitmap flags at the time the font is loaded.",INFORM,55,CONT,functionality control,al_load_font,
27,57,Programmer,What flags can be passed to al_load_font?,ELICIT-INFORM,56,FOL,directives,al_load_font,
28,58,Apiza,"It will take the following if you pass the name of a known bitmap format:\n\nALLEGRO_NO_PREMULTIPLIED_ALPHA\nBy default, Allegro pre-multiplies the alpha channel of an image with the images color data when it loads it. Typically that would look something like this:\n\nr = get_float_byte();\ng = get_float_byte();\nb = get_float_byte();\na = get_float_byte();\n\nr = r * a;\ng = g * a;\nb = b * a;\n\nset_image_pixel(x, y, r, g, b, a);\nThe reason for this can be seen in the Allegro example ex_premulalpha, ie, using pre-multiplied alpha gives more accurate color results in some cases. To use alpha blending with images loaded with pre-multiplied alpha, you would use the default blending mode, which is set with al_set_blender(ALLEGRO_ADD, ALLEGRO_ONE, ALLEGRO_INVERSE_ALPHA).\n\nThe ALLEGRO_NO_PREMULTIPLIED_ALPHA flag being set will ensure that images are not loaded with alpha pre-multiplied, but are loaded with color values direct from the image. That looks like this:\n\nr = get_float_byte();\ng = get_float_byte();\nb = get_float_byte();\na = get_float_byte();\n\nset_image_pixel(x, y, r, g, b, a);\nTo draw such an image using regular alpha blending, you would use al_set_blender(ALLEGRO_ADD, ALLEGRO_ALPHA, ALLEGRO_INVERSE_ALPHA) to set the correct blender. This has some caveats. First, as mentioned above, drawing such an image can result in less accurate color blending (when drawing an image with linear filtering on, the edges will be darker than they should be). Second, the behaviour is somewhat confusing, which is explained in the example below.\n\n// Load and create bitmaps with an alpha channel\nal_set_new_bitmap_format(ALLEGRO_PIXEL_FORMAT_ANY_32_WITH_ALPHA);\n// Load some bitmap with alpha in it\nbmp = al_load_bitmap(""some_alpha_bitmap.png"");\n// We will draw to this buffer and then draw this buffer to the screen\ntmp_buffer = al_create_bitmap(SCREEN_W, SCREEN_H);\n// Set the buffer as the target and clear it\nal_set_target_bitmap(tmp_buffer);\nal_clear_to_color(al_map_rgba_f(0, 0, 0, 1));\n// Draw the bitmap to the temporary buffer\nal_draw_bitmap(bmp, 0, 0, 0);\n// Finally, draw the buffer to the screen\n// The output will look incorrect (may take close inspection\n// depending on the bitmap -- it may also be very obvious)\nal_set_target_bitmap(al_get_backbuffer(display));\nal_draw_bitmap(tmp_buffer, 0, 0, 0);\nTo explain further, if you have a pixel with 0.5 alpha, and you\'re using (ALLEGRO_ADD, ALLEGRO_ALPHA, ALLEGRO_INVERSE_ALPHA) for blending, the formula is:\n\na = da * dst + sa * src\nExpands to:\n\nresult_a = dst_a * (1-0.5) + 0.5 * 0.5\nSo if you draw the image to the temporary buffer, it is blended once resulting in 0.75 alpha, then drawn again to the screen, blended in the same way, resulting in a pixel has 0.1875 as an alpha value.\n\nOtherwise it will use the following:\n\nALLEGRO_TTF_NO_KERNING - Do not use any kerning even if the font file supports it.\n\nALLEGRO_TTF_MONOCHROME - Load as a monochrome font (which means no anti-aliasing of the font is done).\n\nALLEGRO_TTF_NO_AUTOHINT - Disable the Auto Hinter which is enabled by default in newer versions of FreeType. Since: 5.0.6, 5.1.2",INFORM,57,POS,directives purpose quality patterns examples environment,al_load_font,
29,59,Programmer,How do I display text?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
30,60,Apiza,al_draw_text should allow you to display text:\n\n,SUGGEST,59,POS,patterns,al_draw_text,
30,61,Apiza,"void al_draw_text(const ALLEGRO_FONT *font,\n ALLEGRO_COLOR color, float x, float y, int flags,\n char const *text)\n\n",INFORM,60,CONT,basic,al_draw_text,
30,62,Apiza,"Writes the NUL-terminated string text onto the target bitmap at position x, y, using the specified font.\n\n",INFORM,61,CONT,functionality,al_draw_text,
30,63,Apiza,"The flags parameter can be 0 or one of the following flags:\n\nALLEGRO_ALIGN_LEFT - Draw the text left-aligned (same as 0).\nALLEGRO_ALIGN_CENTRE - Draw the text centered around the given position.\nALLEGRO_ALIGN_RIGHT - Draw the text right-aligned to the given position.\nIt can also be combined with this flag:\n\nALLEGRO_ALIGN_INTEGER - Always draw text aligned to an integer pixel position. This was formerly the default behaviour. Since: 5.0.8, 5.1.4\n",INFORM,62,CONT,directives patterns environment,al_draw_text,
30,64,Apiza,"This function does not support newline characters (\\n), but you can use al_draw_multiline_text for multi line text output.",INFORM,63,CONT,directives patterns,al_draw_text,
31,65,Programmer,al_load_font is returning NULL.,INFORM,,,functionality,al_load_font,
31,66,Programmer,What are some possible reasons?,ELICIT-INFORM,65,CONT,functionality,al_load_font,
32,67,Apiza,Are you sure the filename and size are correct?,ELICIT-INFORM,66,FOL,directives,al_load_font,
33,68,Programmer,What is the size parameter in al_load_font?,ELICIT-INFORM,67,FOL,concepts,al_load_font,
34,69,Apiza,"The size parameter determines the size the font will be rendered at, specified in pixels. The standard font size is measured in units per EM, if you instead want to specify the size as the total height of glyphs in pixels, pass it as a negative value.",INFORM,68,POS,concepts,al_load_font,
35,70,Programmer,Do I need to call anything before calling al_load_font?,ELICIT-OFFER-OR-SUGGESTION,69,NEG,directives,al_load_font,
36,71,Apiza,"You may need to call al_init_font_addon and/or al_init_ttf_addon, along with al_create_display in order to display the font once it has loaded.",SUGGEST,70,POS,directives patterns,al_load_font al_init_font al_init_ttf_addon al_create_display,
37,72,Programmer,How do I load an image?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
38,73,Apiza,You should be able to load an image from a file with al_load_bitmap:\n\n,SUGGEST,72,POS,patterns,al_load_bitmap,
38,74,Apiza,ALLEGRO_BITMAP *al_load_bitmap(const char *filename)\n\n,INFORM,73,CONT,basic,al_load_bitmap,
38,75,Apiza,"Loads an image file into a new ALLEGRO_BITMAP. The file type is determined by the extension, except if the file has no extension in which case al_identify_bitmap is used instead.\n\nReturns NULL on error.\n\nThis is the same as calling al_load_bitmap_flags with a flags parameter of 0.\n\n",INFORM,74,CONT,functionality structure,al_load_bitmap,
38,76,Apiza,"Note: the core Allegro library does not support any image file formats by default. You must use the allegro_image addon, or register your own format handler.",INFORM,75,CONT,directives quality,al_load_bitmap,
39,77,Programmer,Do I need to call anything before calling al_load_bitmap?,ELICIT-OFFER-OR-SUGGESTION,76,FOL,directives,al_load_bitmap,
40,78,Apiza,You'll probably want to call al_init_image_addon:\n\n,SUGGEST,77,POS,patterns,al_load_bitmap al_init_image_addon,
40,79,Apiza,bool al_init_image_addon(void)\n\n,INFORM,78,CONT,basic,al_init_image_addon,
40,80,Apiza,"Initializes the image addon. This registers bitmap format handlers for al_load_bitmap, al_load_bitmap_f, al_save_bitmap, al_save_bitmap_f.\n\nThe following types are built into the Allegro image addon and guaranteed to be available: BMP, DDS, PCX, TGA. Every platform also supports JPEG and PNG via external dependencies.\n\nOther formats may be available depending on the operating system and installed libraries, but are not guaranteed and should not be assumed to be universally available.\n\nThe DDS format is only supported to load from, and only if the DDS file contains textures compressed in the DXT1, DXT3 and DXT5 formats.",INFORM,79,CONT,functionality directives environment,al_init_image_addon,
40,81,Apiza," Note that when loading a DDS file, the created bitmap will always be a video bitmap and will have the pixel format matching the format in the file.",INFORM,80,CONT,functionality,al_init_image_addon,
41,82,Programmer,"I need PNG support,",INFORM,81,FOL,patterns,,
41,83,Programmer,how do I load that?,ELICIT-OFFER-OR-SUGGESTION,82,CONT,patterns,,
42,84,Apiza,As long as you've called al_init_image_addon you should already have PNG support. ,INFORM,83,POS,functionality patterns,al_init_image_addon,
42,85,Apiza,Are you having trouble loading a PNG file?,ELICIT-INFORM,84,FOL,functionality,,
43,86,Programmer,"I've loaded the bitmap,",INFORM,,,patterns,,
43,87,Programmer,how do I blit it onto another bitmap?,ELICIT-OFFER-OR-SUGGESTION,86,CONT,patterns,,
44,88,Apiza,What do you want to do with the two bitmaps?,ELICIT-INFORM,87,FOL,patterns,,
45,89,Programmer,I want to draw one bitmap over another,INFORM,88,POS,patterns,,
46,90,Apiza,al_draw_bitmap should allow you to draw a second bitmap over the first:\n\n,SUGGEST,89,POS,patterns,al_draw_bitmap,
46,91,Apiza,"void al_draw_bitmap(ALLEGRO_BITMAP *bitmap, float dx, float dy, int flags)\n\n",INFORM,90,CONT,basic,al_draw_bitmap,
46,92,Apiza,"Draws an unscaled, unrotated bitmap at the given position to the current target bitmap (see al_set_target_bitmap).\n\n",INFORM,91,CONT,functionality,al_draw_bitmap,
46,93,Apiza,flags can be a combination of:\n\nALLEGRO_FLIP_HORIZONTAL - flip the bitmap about the y-axis\nALLEGRO_FLIP_VERTICAL - flip the bitmap about the x-axis\n\n,INFORM,92,CONT,directives patterns,al_draw_bitmap,
46,94,Apiza,Note: The current target bitmap must be a different bitmap. Drawing a bitmap to itself (or to a sub-bitmap of itself) or drawing a sub-bitmap to its parent (or another sub-bitmap of its parent) are not currently supported. To copy part of a bitmap into the same bitmap simply use a temporary bitmap instead.\n\n,INFORM,93,CONT,directives quality functionality,al_draw_bitmap,
46,95,Apiza,"Note: The backbuffer (or a sub-bitmap thereof) can not be transformed, blended or tinted. If you need to draw the backbuffer draw it to a temporary bitmap first with no active transformation (except translation). Blending and tinting settings/parameters will be ignored. This does not apply when drawing into a memory bitmap.",INFORM,94,CONT,functionality directives quality,al_draw_bitmap,
47,96,Programmer,How do I scale a bitmap?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
48,97,Apiza,al_draw_scaled_bitmap should allow you to scale a bitmap:\n\n,SUGGEST,96,POS,patterns,al_draw_scaled_bitmap,
48,98,Apiza,"void al_draw_scaled_bitmap(ALLEGRO_BITMAP *bitmap,\n float sx, float sy, float sw, float sh,\n float dx, float dy, float dw, float dh, int flags)\n\n",INFORM,97,CONT,basic,al_draw_scaled_bitmap,
48,99,Apiza,Draws a scaled version of the given bitmap to the target bitmap.\n\n,INFORM,98,CONT,functionality,al_draw_scaled_bitmap,
48,100,Apiza,sx - source x\nsy - source y\nsw - source width\nsh - source height\ndx - destination x\ndy - destination y\ndw - destination width\ndh - destination height\nflags - same as for al_draw_bitmap\n,INFORM,99,CONT,functionality,al_draw_scaled_bitmap,
48,101,Apiza,See al_draw_bitmap for a note on restrictions on which bitmaps can be drawn where.,INFORM,100,CONT,,al_draw_scaled_bitmap,
49,102,Programmer,How do I get a bitmap's width and height?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
50,103,Apiza,al_get_bitmap_height and al_get_bitmap_width should allow you to do that:\n\n,SUGGEST,102,POS,patterns,al_get_bitmap_height al_get_bitmap_width,
50,104,Apiza,int al_get_bitmap_height(ALLEGRO_BITMAP *bitmap)\n\n,INFORM,103,CONT,basic,al_get_bitmap_height,
50,105,Apiza,Returns the height of a bitmap in pixels.\n\n,INFORM,104,CONT,basic,al_get_bitmap_height,
50,106,Apiza,int al_get_bitmap_width(ALLEGRO_BITMAP *bitmap)\n\n,INFORM,105,CONT,basic,al_get_bitmap_width,
50,107,Apiza,Returns the width of a bitmap in pixels.,INFORM,106,CONT,basic,al_get_bitmap_width,
51,108,Programmer,How do I rotate a bitmap?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
52,109,Apiza,al_draw_rotated_bitmap should let you rotate a bitmap:\n\n,SUGGEST,108,POS,patterns,al_draw_rotated_bitmap,
52,110,Apiza,"void al_draw_rotated_bitmap(ALLEGRO_BITMAP *bitmap,\n float cx, float cy, float dx, float dy, float angle, int flags)\n\n",INFORM,109,CONT,basic,al_draw_rotated_bitmap,
52,111,Apiza,"Draws a rotated version of the given bitmap to the target bitmap. The bitmap is rotated by 'angle' radians clockwise.\n\nThe point at cx/cy relative to the upper left corner of the bitmap will be drawn at dx/dy and the bitmap is rotated around this point. If cx,cy is 0,0 the bitmap will rotate around its upper left corner.\n\n",INFORM,110,CONT,functionality,al_draw_rotated_bitmap,
52,112,Apiza,cx - center x (relative to the bitmap)\ncy - center y (relative to the bitmap)\ndx - destination x\ndy - destination y\nangle - angle by which to rotate (radians)\nflags - same as for al_draw_bitmap\n,INFORM,111,CONT,functionality,al_draw_rotated_bitmap,
52,113,Apiza,"Example\n\nfloat w = al_get_bitmap_width(bitmap);\nfloat h = al_get_bitmap_height(bitmap);\nal_draw_rotated_bitmap(bitmap, w / 2, h / 2, x, y, ALLEGRO_PI / 2, 0);\nThe above code draws the bitmap centered on x/y and rotates it 90° clockwise.\n\n",INFORM,112,CONT,examples,al_draw_rotated_bitmap,
52,114,Apiza,See al_draw_bitmap for a note on restrictions on which bitmaps can be drawn where.,INFORM,113,CONT,,al_draw_rotated_bitmap,
53,115,Programmer,How do I capture mouse events?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
54,116,Apiza,al_get_mouse_event_source will give you the mouse event source:\n\n,SUGGEST,115,POS,patterns,al_get_mouse_event_source,
54,117,Apiza,ALLEGRO_EVENT_SOURCE *al_get_mouse_event_source(void)\n\n,INFORM,116,CONT,basic,al_get_mouse_event_source,
54,118,Apiza,Retrieve the mouse event source. All mouse events are generated by this event source.\n\n,INFORM,117,CONT,functionality,al_get_mouse_event_source,
54,119,Apiza,Returns NULL if the mouse subsystem was not installed.,INFORM,118,CONT,functionality,al_get_mouse_event_source,
55,120,Programmer,How do I install the mouse subsystem?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
56,121,Apiza,al_install_mouse should do that:\n\n,SUGGEST,120,POS,patterns,al_install_mouse,
56,122,Apiza,bool al_install_mouse(void)\n\n,INFORM,121,CONT,basic,al_install_mouse,
56,123,Apiza,Install a mouse driver.\n\n,INFORM,122,CONT,functionality,al_install_mouse,
56,124,Apiza,"Returns true if successful. If a driver was already installed, nothing happens and true is returned.",INFORM,123,CONT,functionality,al_install_mouse,
57,125,Programmer,What does a mouse click event look like?,ELICIT-INFORM,119,FOL,structure,,
58,126,Apiza,ALLEGRO_MOUSE_STATE's buttons field will tell you whether or not it has been clicked:\n\n,SUGGEST,125,POS,functionality,ALLEGRO_MOUSE_STATE,
58,127,Apiza,typedef struct ALLEGRO_MOUSE_STATE ALLEGRO_MOUSE_STATE;\n\n,INFORM,126,CONT,basic,ALLEGRO_MOUSE_STATE,
58,128,Apiza,"Public fields (read only):\n\nx - mouse x position\ny - mouse y position\nw, z - mouse wheel position (2D 'ball')\nbuttons - mouse buttons bitfield\n\nThe zeroth bit is set if the primary mouse button is held down, the first bit is set if the secondary mouse button is held down, and so on.\n\npressure - pressure, ranging from 0.0 to 1.0",INFORM,127,CONT,structure directives functionality,ALLEGRO_MOUSE_STATE,
59,129,Programmer,What is the event type of a mouse click?,ELICIT-INFORM,128,FOL,structure,,
60,130,Apiza,ALLEGRO_EVENT_MOUSE_BUTTON_DOWN\n\n,INFORM,129,POS,basic,ALLEGRO_EVENT_MOUSE_BUTTON_DOWN,
60,131,Apiza,A mouse button was pressed.\n\n,INFORM,130,CONT,functionality,ALLEGRO_EVENT_MOUSE_BUTTON_DOWN,
60,132,Apiza,"mouse.x (int)\nx-coordinate\nmouse.y (int)\ny-coordinate\nmouse.z (int)\nz-coordinate\nmouse.w (int)\nw-coordinate\nmouse.button (unsigned)\nThe mouse button which was pressed, numbering from 1.\nmouse.pressure (float)\nPressure, ranging from 0.0 to 1.0.\nmouse.display (ALLEGRO_DISPLAY *)\nThe display which had mouse focus.",INFORM,131,CONT,structure directives functionality,ALLEGRO_EVENT_MOUSE_BUTTON_DOWN,
