line,id,speaker,text,ami_label,link,relationship,api_labels,topic,entities
73,113,Programmer,How can I get the state of a timer?,eli-sugg,,,patterns,,
74,114,Programmer,How can I resume a timer after stopping it?,eli-sugg,,,patterns,,
75,115,Apiza,I found a few methods to get information about an ALLEGRO_TIMER :\n\n,sugg-all,113,PART,,ALLGERO_TIMER,
75,116,Apiza,al_get_timer_started\nal_get_timer_count\nal_get_timer_speed\nal_get_timer_event_source\n\n,sugg-all,115,CONT,structure,al_get_timer_started,
75,117,Apiza,I could not find any that return an ALLEGRO_STATE .,give-up,116,CONT,structure,ALLEGRO_STATE,
76,118,Programmer,What is the return type of al_get_timer_started?,eli-info,116,FOL,basic,al_get_timer_started,
77,119,Apiza,``` void al_resume_timer(ALLEGRO_TIMER *timer)```\n\n,sugg-info-extra,114,POS,basic,al_resume_timer,
77,120,Apiza,Resume the timer specified.,sugg-info-extra,119,CONT,basic,al_resume_timer,
78,121,Apiza,```bool al_get_timer_started(const ALLEGRO_TIMER *timer)```\n\n,info-extra,118,POS,basic,al_get_timer_started,
78,122,Apiza,Return true if the timer specified is currently started.,info-extra,121,CONT,functionality,al_get_timer_started,
79,123,Programmer,How can I install the mouse driver?,eli-sugg,,,patterns,,
80,124,Apiza,al_install_mouse\n\n,sugg-info-extra,123,POS,,al_install_mouse,
80,125,Apiza,```bool al_install_mouse(void)```\n\n,sugg-info-extra,124,CONT,basic,al_install_mouse,
80,126,Apiza,Install a mouse driver.\n\n,sugg-info-extra,125,CONT,basic,al_install_mouse,
80,127,Apiza,"Returns true if successful. If a driver was already installed, nothing happens and true is returned.",sugg-info-extra,126,CONT,functionality,al_install_mouse,
81,128,Programmer,How can I load a bitmap?,eli-sugg,,,patterns,,
82,129,Apiza,The simplest function is al_load_bitmap:\n\n,sugg-info-extra,128,POS,patterns,al_load_bitmap,
82,130,Apiza,```ALLEGRO_BITMAP *al_load_bitmap(const char *filename)```\n\n,sugg-info-extra,129,CONT,basic,al_load_bitmap,
82,131,Apiza,Loads an image file into a new ALLEGRO_BITMAP.,sugg-info-extra,130,CONT,functionality,al_load_bitmap,
83,132,Programmer,How can I scale and draw a bitmap?,eli-sugg,,,patterns,,
84,133,Apiza,There are a few methods that fit:\n\n,sugg-all,133,PART,,,
84,134,Apiza,al_draw_scaled_rotated_bitmap\nal_draw_tinted_scaled_rotated_bitmap\nal_draw_tinted_scaled_rotated_bitmap_region\nal_draw_scaled_bitmap\nal_draw_tinted_scaled_bitmap\n\n,sugg-all,134,CONT,structure,al_draw_*,
84,135,Apiza,The simplest method is al_draw_scaled_bitmap:\n\n,sugg-info-extra,133,POS,patterns,al_draw_scaled_bitmap,
84,136,Apiza,"```void al_draw_scaled_bitmap(ALLEGRO_BITMAP *bitmap,\n float sx, float sy, float sw, float sh,\n float dx, float dy, float dw, float dh, int flags)```\n\n",sugg-info-extra,135,CONT,basic,al_draw_scaled_bitmap,
84,137,Apiza,Draws a scaled version of the given bitmap to the target bitmap.,sugg-info-extra,136,CONT,functionality,al_draw_scaled_bitmap,
85,138,Programmer,"What are the parameters sx, sy, sw, sh, etc.?",eli-info,136,FOL,concepts,al_draw_scaled_bitmap,
86,139,Apiza,The parameters for al_draw_scaled_bitmap:\n\nsx - source x\nsy - source y\nsw - source width\nsh - source height\ndx - destination x\ndy - destination y\ndw - destination width\ndh - destination height\nflags - same as for al_draw_bitmap,info,139,POS,concepts,al_draw_scaled_bitmap,
87,140,Programmer,What does al_set_target_bitmap do?,eli-info,,,functionality,al_set_target_bitmap,
88,141,Apiza,To summarize:\n\nThis function selects the bitmap to which all subsequent drawing operations in the calling thread will draw to.\n\n,info,140,POS,functionality,al_set_target_bitmap,
88,142,Apiza,Would you like the full description?,offer,141,FOL,,al_set_target_bitmap,
89,143,Programmer,How can I draw a bitmap onto another bitmap?,eli-sugg,,,patterns,,
90,144,Programmer,How can I get the width of a bitmap?,eli-sugg,,,patterns,,
91,145,Apiza,"All al_draw_* functions draw onto the target bitmap. The target bitmap defaults to the display, unless otherwise specified. The target bitmap can be set with al_set_target_bitmap.",info,143,POS,concepts patterns,al_draw_* al_set_target_bitmap,
92,146,Apiza,al_get_bitmap_width\n\n,sugg-info-extra,144,POS,,al_get_bitmap_width,
92,147,Apiza,```int al_get_bitmap_width(ALLEGRO_BITMAP *bitmap)```\n\n,sugg-info-extra,146,CONT,basic,al_get_bitmap_width,
92,148,Apiza,Returns the width of a bitmap in pixels.,sugg-info-extra,147,CONT,basic,al_get_bitmap_width,
93,149,Programmer,Do I need to initialize bitmap before calling al_load_bitmap?,eli-info,129,FOL,directives,al_load_bitmap,
94,150,Apiza,I do not think so. ,info-extra,149,POS,directives,al_load_bitmap,
94,151,Apiza,I found the following example in which al_load_bitmap without al_create_bitmap:\n\n,info-extra,150,CONT,examples,al_load_bitmap al_create_bitmap,
94,152,Apiza,"```\nALLEGRO_BITMAP *image = NULL;\n\n...\n\nal_init_image_addon()\n\n...\n\nimage = al_load_bitmap(""image.png"");```",info-extra,151,CONT,examples,al_load_bitmap,
