line,id,speaker,text,ami_label,link,relationship,api_labels,topic,entities
26,33,Programmer,How do I install the keyboard?,ELICIT-OFFER-OR-SUGGESTION,30,FOL,patterns,,
27,34,Apiza,```bool al_install_keyboard(void)```\n\n,INFORM,33,POS,basic,al_install_keyboard,
27,35,Apiza,Install a keyboard driver. ,INFORM,34,CONT,basic,al_install_keyboard,
27,36,Apiza,"Returns true if successful. If a driver was already installed, nothing happens and true is returned.",INFORM,35,CONT,functionality,al_install_keyboard,
28,37,Programmer,How do I add sound effects?,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
29,38,Programmer,How do I play sound files?,ELICIT-OFFER-OR-SUGGESTION,37,REP,patterns,,
30,39,Apiza,"To play sound, the audio add-on and audio codec add-on must be installed.\n\n",SUGGEST,38,POS,directives,,
30,40,Apiza,```bool al_install_audio(void)```\n,INFORM,39,CONT,basic,al_install_audio,
30,41,Apiza,```bool al_init_acodec_addon(void)```\n\n,INFORM,40,CONT,basic,al_init_acodec_addon,
30,42,Apiza,There are several functions to play audio samples. ,INFORM,41,CONT,,,
30,43,Apiza, The simplest is al_play_sample\n:\n\n,SUGGEST,42,CONT,patterns,al_play_sample,
30,44,Apiza,"```bool al_play_sample(ALLEGRO_SAMPLE *spl, float gain, float pan, float speed,\n ALLEGRO_PLAYMODE loop, ALLEGRO_SAMPLE_ID *ret_id)```\n\n",INFORM,43,CONT,basic,al_play_sample,
30,45,Apiza,An ALLEGRO_SAMPLE must first be reserved and loaded.\n\n,SUGGEST,44,CONT,directives,al_play_sample,
30,46,Apiza,```bool al_reserve_samples(int reserve_samples)```\n,INFORM,45,CONT,basic,al_reserve_samples,
30,47,Apiza,```ALLEGRO_SAMPLE *al_load_sample(const char *filename)```,INFORM,46,CONT,basic,al_load_samples,
31,48,Programmer,what is the parameter reserve_samples,ELICIT-INFORM,46,FOL,concepts,al_reserve_samples,
32,49,Apiza,int reserve_samples - refers to the number of sample instances to be reserved and attached to the default mixer,INFORM,48,POS,concepts,al_reserve_samples,
33,50,Programmer,what are the valid gain values for al_play_sample?,ELICIT-INFORM,44,FOL,directives,al_play_sample,
34,51,Programmer,I need documentation for al_play_sample,ELICIT-INFORM,,,basic,al_play_sample,
35,52,Apiza,gain - relative volume at which the sample is played; 1.0 is normal.\ngain is a float,INFORM,50,POS,concepts basic,al_play_sample,
36,53,Apiza,"Sure, here's the documentation:\n\n",INFORM,51,POS,,,
36,54,Apiza,al_play_sample\n\n,OTHER,53,CONT,,al_play_sample,
36,55,Apiza,"```bool al_play_sample(ALLEGRO_SAMPLE *spl, float gain, float pan, float speed,\n ALLEGRO_PLAYMODE loop, ALLEGRO_SAMPLE_ID *ret_id)```\n\n",INFORM,54,CONT,basic,al_play_sample,
36,56,Apiza,Plays a sample on one of the sample instances created by al_reserve_samples. ,INFORM,55,CONT,functionality patterns,al_play_sample,
36,57,Apiza,"Returns true on success, false on failure. ",INFORM,56,CONT,functionality,al_play_sample,
36,58,Apiza,Playback may fail because all the reserved sample instances are currently used.\n\n,INFORM,57,CONT,functionality,al_play_sample,
36,59,Apiza,"Parameters:\n\ngain - relative volume at which the sample is played; 1.0 is normal.\npan - 0.0 is centred, -1.0 is left, 1.0 is right, or ALLEGRO_AUDIO_PAN_NONE.\nspeed - relative speed at which the sample is played; 1.0 is normal.\nloop - ALLEGRO_PLAYMODE_ONCE, ALLEGRO_PLAYMODE_LOOP, or ALLEGRO_PLAYMODE_BIDIR\nret_id - if non-NULL the variable which this points to will be assigned an id representing the sample being played. If al_play_sample returns false, then the contents of ret_id are invalid and must not be used as argument to other functions.\n\n",INFORM,58,CONT,functionality directives concepts,al_play_sample,
36,60,Apiza,"See also: ALLEGRO_PLAYMODE, ALLEGRO_AUDIO_PAN_NONE, ALLEGRO_SAMPLE_ID, al_stop_sample, al_stop_samples, al_lock_sample_id.",INFORM,59,CONT,structure,al_play_sample,
37,61,Programmer,How do I draw text on the display,ELICIT-OFFER-OR-SUGGESTION,,,patterns,,
38,62,Programmer,I need documentation for al_draw_text,ELICIT-INFORM,,,basic,al_draw_text,
39,63,Apiza,Three are several methods to Draw text on the display. ,INFORM,61,POS,patterns,,
39,64,Apiza,"The simplest is\n\n```void al_draw_text(const ALLEGRO_FONT *font,\n ALLEGRO_COLOR color, float x, float y, int flags,\n char const *text) ```\n\n",SUGGEST,63,CONT,patterns basic,al_draw_text,
39,65,Apiza,The font add-on must first be initialized.\n\n,SUGGEST,64,FOL,directives,,
39,66,Apiza,```bool al_init_font_addon(void)```\n\n,INFORM,65,CONT,basic,al_init_font_addon,
39,67,Apiza,"An ALLEGRO_FONT struct can be loaded with\n\n```ALLEGRO_FONT *al_load_font(char const *filename, int size, int flags)```",INFORM,66,FOL,patterns basic,ALLEGRO_FONT al_init_font_addon,
40,68,Apiza,"Sure,",ASSESS,62,POS,,,
40,69,Apiza,here it is:\n\n,INFORM,68,CONT,,,
40,70,Apiza,al_draw_text\n\n,OTHER,69,CONT,,al_draw_text,
40,71,Apiza,"```\nvoid al_draw_text(const ALLEGRO_FONT *font,\n ALLEGRO_COLOR color, float x, float y, int flags,\n char const *text) ```\n\n",INFORM,70,CONT,basic,al_draw_text,
40,72,Apiza,"Writes the NUL-terminated string text onto the target bitmap at position x, y, using the specified font.\n\n",INFORM,71,CONT,functionality,al_draw_text,
40,73,Apiza,"The flags parameter can be 0 or one of the following flags:\n\nALLEGRO_ALIGN_LEFT - Draw the text left-aligned (same as 0).\nALLEGRO_ALIGN_CENTRE - Draw the text centered around the given position.\nALLEGRO_ALIGN_RIGHT - Draw the text right-aligned to the given position.\nIt can also be combined with this flag:\n\nALLEGRO_ALIGN_INTEGER - Always draw text aligned to an integer pixel position. This was formerly the default behaviour. Since: 5.0.8, 5.1.4\n",INFORM,72,CONT,directives patterns environment,al_draw_text,
40,74,Apiza,"This function does not support newline characters (\\n), but you can use al_draw_multiline_text for multi line text output.\n\n",INFORM,73,CONT,functionality patterns,al_draw_text,
40,75,Apiza,"See also: al_draw_ustr, al_draw_textf, al_draw_justified_text, al_draw_multiline_text.",INFORM,74,CONT,structure,al_draw_text,
41,76,Programmer,define ALLEGRO_COLOR,ELICIT-INFORM,71,FOL,basic,ALLEGRO_COLOR,
42,77,Apiza,typedef struct ALLEGRO_COLOR ALLEGRO_COLOR;\n\n,INFORM,76,POS,basic,ALLEGRO_COLOR,
42,78,Apiza,An ALLEGRO_COLOR structure describes a color in a device independent way. ,INFORM,77,CONT,purpose,ALLEGRO_COLOR,
42,79,Apiza,Use al_map_rgb et al. and al_unmap_rgb et al. to translate from and to various color representations.,INFORM,78,CONT,patterns,ALLEGRO_COLOR al_map_rgb al_unmap_rgb,
43,80,Programmer,what are the parameters for al_load_font,ELICIT-INFORM,67,FOL,basic,al_load_font,
44,81,Apiza,"```ALLEGRO_FONT *al_load_font(char const *filename, int size, int flags)```\n\n",INFORM,80,POS,basic,al_load_font,
44,82,Apiza,"The flags can be 0 or\n\nALLEGRO_TTF_NO_KERNING - Do not use any kerning even if the font file supports it.\n\nALLEGRO_TTF_MONOCHROME - Load as a monochrome font (which means no anti-aliasing of the font is done).\n\nALLEGRO_TTF_NO_AUTOHINT - Disable the Auto Hinter which is enabled by default in newer versions of FreeType. Since: 5.0.6, 5.1.2",INFORM,81,CONT,dunctionality directives environment,al_load_font,
45,83,Programmer,what is the x y orientation of the display,ELICIT-INFORM,71,FOL,concepts,al_draw_text,
